expert,key,symbol,timeframe,model,accuracy,precision,recall,f1,auc,n_samples,sharpe,max_drawdown,win_rate,total_return,n_predictions,n_windows
pattern_trigger,lightgbm_EURUSD_H1,EURUSD,H1,lightgbm,0.641781270464964,0.2808988764044944,0.04921259842519685,0.08375209380234507,0.49320296260808416,1527,-0.3957337571064091,-1379476.8334107753,0.4943820224719101,-0.010431020765367838,1527,3
pattern_trigger,lightgbm_EURUSD_M30,EURUSD,M30,lightgbm,0.819281045751634,0.21428571428571427,0.005504587155963303,0.01073345259391771,0.5005654148503476,3060,-0.37821451123617533,-27533325.518647175,0.21428571428571427,-0.002753332551864718,3060,3
pattern_trigger,lightgbm_EURUSD_M5,EURUSD,M5,lightgbm,0.9224487558917023,0.19480519480519481,0.010964912280701754,0.020761245674740483,0.5036457456296269,18246,0.12908595785318328,-7.989136188453008,0.5333333333333333,0.0010244394993690342,18246,3
pattern_trigger,lightgbm_EURUSD_M15,EURUSD,M15,lightgbm,0.8048342315858239,0.24705882352941178,0.018229166666666668,0.03395311236863379,0.5026772467813317,6123,-0.3239312552839597,-25.40600659807478,0.4578313253012048,-0.002835343793973766,6123,3
pattern_trigger,lightgbm_EURUSD_H4,EURUSD,H4,lightgbm,0.5622489959839357,0.3125,0.16483516483516483,0.2158273381294964,0.477987202670747,249,0.1821862836680342,-35580643.63397784,0.4375,0.0060203744446349905,249,3
pattern_trigger,lightgbm_GOLD_M30,GOLD,M30,lightgbm,0.5090439276485789,0.5,0.5684210526315789,0.5320197044334976,0.510098851188886,387,-0.043965508339910746,-47004751.634012185,0.5462962962962963,-0.006056224717186254,387,3
pattern_trigger,lightgbm_GOLD_M15,GOLD,M15,lightgbm,0.5430555555555555,0.5448717948717948,0.47619047619047616,0.5082212257100149,0.5425029515938607,720,0.23241273595109407,-49.7548188676519,0.5256410256410257,0.023572435426824745,720,3
pattern_trigger,lightgbm_GOLD_H1,GOLD,H1,lightgbm,0.5180180180180181,0.5070422535211268,0.6605504587155964,0.5737051792828686,0.520540716083462,222,-0.49176945566146013,-3.908283173688266,0.49645390070921985,-0.053463105462633886,222,3
pattern_trigger,lightgbm_GOLD_M5,GOLD,M5,lightgbm,0.7560624387996083,0.3333333333333333,0.04002946954813359,0.0714755536066652,0.5077489510431615,17361,-0.019595365517038953,-27237299.910065625,0.5286885245901639,-0.0018801636648146935,17361,3
pattern_trigger,lightgbm_GOLD_H4,GOLD,H4,lightgbm,0.5656565656565656,0.5972222222222222,0.7543859649122807,0.6666666666666666,0.5319548872180452,99,0.9128750502160959,-29976986.17203337,0.5915492957746479,0.1057344080359166,99,3
pattern_trigger,random_forest_EURUSD_H1,EURUSD,H1,random_forest,0.6594629993451212,0.36363636363636365,0.031496062992125984,0.057971014492753624,0.502009071731588,1527,-0.23419700727787168,-57149849.97240435,0.4772727272727273,-0.00503678290724463,1527,3
pattern_trigger,random_forest_EURUSD_M30,EURUSD,M30,random_forest,0.8202614379084967,0.0,0.0,0.0,0.4990059642147117,3060,-0.13033087071749402,-8301231.0529595455,0.2,-0.0004087296717418809,3060,3
pattern_trigger,random_forest_EURUSD_M15,EURUSD,M15,random_forest,0.8085905601829169,0.3684210526315789,0.024305555555555556,0.04560260586319218,0.5073247753637765,6123,-0.0427929844806754,-11.617752997516975,0.4533333333333333,-0.0004663394777658647,6123,3
pattern_trigger,random_forest_EURUSD_M5,EURUSD,M5,random_forest,0.923709306149293,0.125,0.0029239766081871343,0.005714285714285714,0.5006325061379602,18246,0.005377725134315389,-10915804.816700181,0.4666666666666667,2.9142569085038872e-05,18246,3
pattern_trigger,random_forest_EURUSD_H4,EURUSD,H4,random_forest,0.6184738955823293,0.4523809523809524,0.2087912087912088,0.2857142857142857,0.5316107942690221,249,-0.0028156108254599414,-65290052.8314726,0.47619047619047616,-0.0001600958783973816,249,3
pattern_trigger,random_forest_GOLD_M30,GOLD,M30,random_forest,0.5400516795865633,0.5280373831775701,0.5947368421052631,0.5594059405940595,0.541023243387657,387,0.3800124689606491,-47004751.634012185,0.5821596244131455,0.03501808319206656,387,3
pattern_trigger,random_forest_GOLD_M15,GOLD,M15,random_forest,0.5013888888888889,0.49583333333333335,0.3333333333333333,0.39865996649916247,0.5,720,0.19255460536564842,-155605046.63810536,0.525,0.017670507548162018,720,3
pattern_trigger,random_forest_GOLD_H1,GOLD,H1,random_forest,0.5,0.49324324324324326,0.6697247706422018,0.5680933852140078,0.5030039782414548,222,-0.25637089686474435,-2.5073281496551885,0.4965986394557823,-0.027729890572655624,222,3
pattern_trigger,random_forest_GOLD_H4,GOLD,H4,random_forest,0.5656565656565656,0.5972222222222222,0.7543859649122807,0.6666666666666666,0.5319548872180452,99,0.7101808950746229,-29976986.17203337,0.5492957746478874,0.07749970271372497,99,3
pattern_trigger,random_forest_GOLD_M5,GOLD,M5,random_forest,0.7567536432233166,0.3355119825708061,0.03781925343811395,0.06797616420216288,0.5074339701610014,17361,0.34926637035962155,-17380728.76699359,0.5163398692810458,0.03675454952610391,17361,3
trend_master,xgboost_EURUSD_M15,EURUSD,M15,xgboost,0.8030377266046056,0.30434782608695654,0.036458333333333336,0.06511627906976744,0.5085731618386642,6123,-0.22912203183444532,-48592162.41205,0.43703703703703706,-0.0034308261242705917,6123,3
trend_master,xgboost_EURUSD_M5,EURUSD,M5,xgboost,0.9243669845445577,0.3333333333333333,0.008771929824561403,0.017094017094017096,0.503674980198452,18246,0.129865890550303,-3.462408180317696,0.5555555555555556,0.0011030123503203981,18246,3
trend_master,xgboost_EURUSD_M30,EURUSD,M30,xgboost,0.8143790849673203,0.20512820512820512,0.014678899082568808,0.0273972602739726,0.5011764276724971,3060,0.3529946938619653,-1.4760958761309941,0.6410256410256411,0.003838951747060948,3060,3
trend_master,xgboost_EURUSD_H1,EURUSD,H1,xgboost,0.6489849377865095,0.41025641025641024,0.12598425196850394,0.1927710843373494,0.5178498296152627,1527,-0.18596521192209095,-1.9621342366667518,0.45751633986928103,-0.006271372659266028,1527,3
trend_master,xgboost_EURUSD_H4,EURUSD,H4,xgboost,0.5943775100401606,0.38095238095238093,0.17582417582417584,0.24060150375939848,0.5056336068994297,249,0.30722542522686225,-1.1434262414254508,0.5238095238095238,0.007712498155584724,249,3
trend_master,xgboost_GOLD_M30,GOLD,M30,xgboost,0.537467700258398,0.5210727969348659,0.7157894736842105,0.6031042128603105,0.5406358535933743,387,0.32052935027131774,-3.3244356026734896,0.55,0.038011117809764405,387,3
trend_master,xgboost_GOLD_M15,GOLD,M15,xgboost,0.5138888888888888,0.5131086142322098,0.38375350140056025,0.4391025641025641,0.5128133898187374,720,-0.023547544533774018,-148494105.59575891,0.5131086142322098,-0.0029431249937637016,720,3
trend_master,xgboost_GOLD_M5,GOLD,M5,xgboost,0.7614768734519901,0.3763440860215054,0.025785854616895875,0.048264766720294186,0.5063461593048358,17361,-0.030358359725860633,-6.971906119391803,0.5376344086021505,-0.0019172628074930476,17361,3
trend_master,xgboost_GOLD_H4,GOLD,H4,xgboost,0.43434343434343436,0.5063291139240507,0.7017543859649122,0.5882352941176471,0.3865914786967418,99,-0.016746994831286752,-29976986.17203337,0.5512820512820513,-0.008182101937241892,99,3
trend_master,xgboost_GOLD_H1,GOLD,H1,xgboost,0.5495495495495496,0.5238095238095238,0.908256880733945,0.6644295302013423,0.5558983518713972,222,-0.2626015736016271,-16.817003839895094,0.5159574468085106,-0.03067647351096614,222,3
trend_master,lightgbm_EURUSD_M5,EURUSD,M5,lightgbm,0.9217362709634989,0.0945945945945946,0.005116959064327485,0.009708737864077669,0.5005736472060588,18246,-0.1727338525693923,-3.6424563513271964,0.4507042253521127,-0.0009487399101932859,18246,3
trend_master,lightgbm_EURUSD_M15,EURUSD,M15,lightgbm,0.803364363873918,0.2636363636363636,0.025173611111111112,0.04595879556259905,0.5044395514819285,6123,0.04203282380200388,-2.0049770977257313,0.5420560747663551,0.0004827204778772298,6123,3
trend_master,lightgbm_EURUSD_H1,EURUSD,H1,lightgbm,0.6398166339227243,0.39705882352941174,0.1594488188976378,0.22752808988764045,0.5193711219120181,1527,0.13847206102110596,-2.268887319365291,0.475,0.00563759924947127,1527,3
trend_master,lightgbm_EURUSD_M30,EURUSD,M30,lightgbm,0.8127450980392157,0.22,0.02018348623853211,0.03697478991596639,0.5023382639940176,3060,0.19975760246135613,-0.9472907283033375,0.52,0.0038505218485471726,3060,3
trend_master,lightgbm_EURUSD_H4,EURUSD,H4,lightgbm,0.6184738955823293,0.4375,0.15384615384615385,0.22764227642276422,0.5199610516066212,249,0.32781590654743914,-24433433.791353207,0.5625,0.007454569754082208,249,3
trend_master,lightgbm_GOLD_H1,GOLD,H1,lightgbm,0.536036036036036,0.5153061224489796,0.926605504587156,0.6622950819672131,0.542948769992693,222,-0.18034316426647928,-17.81070147418746,0.517948717948718,-0.02323300881618262,222,3
trend_master,lightgbm_GOLD_M30,GOLD,M30,lightgbm,0.5607235142118863,0.543859649122807,0.6526315789473685,0.5933014354066986,0.56235639861074,387,0.25162705860558626,-21.460359657312573,0.5638766519823789,0.02843144436610623,387,3
trend_master,lightgbm_GOLD_M15,GOLD,M15,lightgbm,0.4986111111111111,0.4924812030075188,0.36694677871148457,0.420545746388443,0.49752297613260177,720,0.08875679721764977,-122575479.36247337,0.5150375939849624,0.007567523899443929,720,3
trend_master,lightgbm_GOLD_H4,GOLD,H4,lightgbm,0.41414141414141414,0.49122807017543857,0.49122807017543857,0.49122807017543857,0.40037593984962405,99,0.6622727029880219,-29976986.17203337,0.5,0.05129340899946255,99,3
trend_master,lightgbm_GOLD_M5,GOLD,M5,lightgbm,0.7556016358504695,0.27440633245382584,0.025540275049115914,0.0467310716692878,0.5024232340705734,17361,0.17658908692229205,-85953530.61485955,0.5435356200527705,0.01089154286426508,17361,3
trend_master,random_forest_EURUSD_M5,EURUSD,M5,random_forest,0.9246958237421901,0.35,0.005116959064327485,0.010086455331412104,0.5021733628121732,18246,0.29202962948054295,-1.142686710885602,0.631578947368421,0.0004445981430936108,18246,3
trend_master,random_forest_EURUSD_M15,EURUSD,M15,random_forest,0.8112036583374163,0.42857142857142855,0.010416666666666666,0.020338983050847456,0.5035989991953329,6123,0.2771837599986322,-1.69547675770944,0.6538461538461539,0.0015660675026267779,6123,3
trend_master,random_forest_EURUSD_M30,EURUSD,M30,random_forest,0.8215686274509804,0.3333333333333333,0.001834862385321101,0.0036496350364963502,0.5005198168785452,3060,0.25964115340376875,-0.0457165986604492,0.6666666666666666,0.0027013086042935175,3060,3
trend_master,random_forest_EURUSD_H1,EURUSD,H1,random_forest,0.6725605762933857,0.5606060606060606,0.07283464566929133,0.1289198606271777,0.5221876859357253,1527,-0.15166318171793033,-7665837.620524085,0.46153846153846156,-0.0034212556710855324,1527,3
trend_master,random_forest_EURUSD_H4,EURUSD,H4,random_forest,0.6024096385542169,0.38235294117647056,0.14285714285714285,0.208,0.5049728752260397,249,0.46583958683149956,-1.1630988208372675,0.5588235294117647,0.01116016785657159,249,3
trend_master,random_forest_GOLD_M30,GOLD,M30,random_forest,0.5736434108527132,0.5518672199170125,0.7,0.617169373549884,0.5758883248730965,387,0.24557573771005026,-2.701488367999573,0.5583333333333333,0.02902309142393955,387,3
trend_master,random_forest_GOLD_M15,GOLD,M15,random_forest,0.49027777777777776,0.48214285714285715,0.37815126050420167,0.423861852433281,0.4893511123457648,720,0.2096609913015898,-190315933.93124878,0.5214285714285715,0.020137907488415596,720,3
trend_master,random_forest_GOLD_H4,GOLD,H4,random_forest,0.5353535353535354,0.5604395604395604,0.8947368421052632,0.6891891891891891,0.4711779448621554,99,-0.10333507544211527,-29976986.17203337,0.5222222222222223,-0.01912570660580737,99,3
trend_master,random_forest_GOLD_H1,GOLD,H1,random_forest,0.4954954954954955,0.49101796407185627,0.7522935779816514,0.5942028985507246,0.5000405943005602,222,-0.08000369345828613,-2.6236185225703212,0.5180722891566265,-0.01044127129747452,222,3
trend_master,random_forest_GOLD_M5,GOLD,M5,random_forest,0.7640688900408963,0.38461538461538464,0.009823182711198428,0.019157088122605363,0.502503584733581,17361,0.4074907334824447,-18775973.634994615,0.5673076923076923,0.011598214340397206,17361,3
volatility_gauge,xgboost_EURUSD_M5,EURUSD,M5,xgboost,0.9226679820234572,0.1791044776119403,0.008771929824561403,0.016724738675958188,0.50275662494309,18246,-0.45043008930474693,-33853804.83186373,0.421875,-0.0030912894521319956,18246,3
volatility_gauge,xgboost_EURUSD_M15,EURUSD,M15,xgboost,0.7986281234688878,0.26857142857142857,0.04079861111111111,0.07083647324792766,0.5075246324515523,6123,-0.20502708745653467,-4.0909383169180025,0.49404761904761907,-0.0033483680485927314,6123,3
volatility_gauge,xgboost_EURUSD_H1,EURUSD,H1,xgboost,0.6240995415848068,0.3058823529411765,0.10236220472440945,0.15339233038348082,0.49328120049763163,1527,-0.0065563280203047155,-1379476.8334107753,0.5029585798816568,-0.00028783374750662727,1527,3
volatility_gauge,xgboost_EURUSD_M30,EURUSD,M30,xgboost,0.8163398692810457,0.16,0.007339449541284404,0.014035087719298246,0.49949477447243146,3060,0.16642655472937096,-6213592.233009768,0.68,0.001865718319031373,3060,3
volatility_gauge,xgboost_EURUSD_H4,EURUSD,H4,xgboost,0.5542168674698795,0.2916666666666667,0.15384615384615385,0.2014388489208633,0.46932814021421615,249,-0.14158363866442417,-1.9006704723678156,0.5208333333333334,-0.004652706329542178,249,3
volatility_gauge,xgboost_GOLD_M30,GOLD,M30,xgboost,0.5167958656330749,0.5066079295154186,0.6052631578947368,0.5515587529976019,0.5183676195565055,387,0.14462396270934674,-3.247315194010061,0.5486725663716814,0.016321115633950667,387,3
volatility_gauge,xgboost_GOLD_M15,GOLD,M15,xgboost,0.5375,0.5447761194029851,0.40896358543417366,0.4672,0.5364377155821005,720,0.045517548580490126,-8.373489110011677,0.5186567164179104,0.0035584486458561937,720,3
volatility_gauge,xgboost_GOLD_H1,GOLD,H1,xgboost,0.49099099099099097,0.47297297297297297,0.3211009174311927,0.3825136612021858,0.4879840870341804,222,-0.35067141054401424,-16.514292471051327,0.4864864864864865,-0.02392609339971552,222,3
volatility_gauge,xgboost_GOLD_M5,GOLD,M5,xgboost,0.7561200391682507,0.3159090909090909,0.03413555992141454,0.06161347517730496,0.5057426238165279,17361,0.3999035735815208,-12288041.943594452,0.5022727272727273,0.028898925392010444,17361,3
volatility_gauge,xgboost_GOLD_H4,GOLD,H4,xgboost,0.6464646464646465,0.671875,0.7543859649122807,0.7107438016528925,0.6271929824561404,99,0.6093380996875777,-29976986.17203337,0.5555555555555556,0.06219822845618728,99,3
volatility_gauge,lightgbm_EURUSD_M5,EURUSD,M5,lightgbm,0.9228872081552121,0.15789473684210525,0.006578947368421052,0.01263157894736842,0.5018675042565531,18246,0.15879562565928512,-10984683.268928653,0.5283018867924528,0.0011303537832842991,18246,3
volatility_gauge,lightgbm_EURUSD_M15,EURUSD,M15,lightgbm,0.8028744079699494,0.3129251700680272,0.03993055555555555,0.07082371054657428,0.5098063560316503,6123,0.14756486207725342,-1980720.8957656196,0.503448275862069,0.002094457709422848,6123,3
volatility_gauge,lightgbm_EURUSD_H1,EURUSD,H1,lightgbm,0.6411263916175508,0.36666666666666664,0.10826771653543307,0.16717325227963525,0.5075195304953908,1527,-0.018747484592136533,-11.926933326258311,0.4697986577181208,-0.000751009415811632,1527,3
volatility_gauge,lightgbm_EURUSD_M30,EURUSD,M30,lightgbm,0.8163398692810457,0.22580645161290322,0.012844036697247707,0.024305555555555556,0.5016506465792402,3060,0.15122441193405955,-0.5138227605926593,0.5806451612903226,0.0018611068646710027,3060,3
volatility_gauge,lightgbm_EURUSD_H4,EURUSD,H4,lightgbm,0.5421686746987951,0.2982456140350877,0.18681318681318682,0.22972972972972974,0.46682431492558074,249,0.24833535036045998,-1.7017601720801911,0.543859649122807,0.008921654058932749,249,3
volatility_gauge,lightgbm_GOLD_M30,GOLD,M30,lightgbm,0.5297157622739018,0.5175438596491229,0.6210526315789474,0.5645933014354066,0.5313384985305905,387,0.1653270564470825,-3.054862093409954,0.5374449339207048,0.018889809400432167,387,3
volatility_gauge,lightgbm_GOLD_H1,GOLD,H1,lightgbm,0.5225225225225225,0.5238095238095238,0.30275229357798167,0.38372093023255816,0.5186327839571324,222,-0.6208675716471657,-16.175495907367832,0.49206349206349204,-0.04112040656873117,222,3
volatility_gauge,lightgbm_GOLD_M15,GOLD,M15,lightgbm,0.5194444444444445,0.5217391304347826,0.3697478991596639,0.43278688524590164,0.5182072829131653,720,-0.15881211712370372,-174933641.32095012,0.5019762845849802,-0.014180675696301659,720,3
volatility_gauge,lightgbm_GOLD_M5,GOLD,M5,lightgbm,0.7512240078336502,0.27087198515769945,0.03585461689587426,0.0633268271524615,0.5031406427846066,17361,-0.01401170050979327,-52909442.84986554,0.5380333951762524,-0.0016334399219516405,17361,3
volatility_gauge,lightgbm_GOLD_H4,GOLD,H4,lightgbm,0.696969696969697,0.7014925373134329,0.8245614035087719,0.7580645161290323,0.6741854636591478,99,0.9238711816031343,-29976986.17203337,0.5454545454545454,0.09973551991115892,99,3
volatility_gauge,random_forest_EURUSD_H1,EURUSD,H1,random_forest,0.6470203012442698,0.2753623188405797,0.03740157480314961,0.0658578856152513,0.494166930679298,1527,-0.17594759271626123,-7.092481564019554,0.4852941176470588,-0.004296715876690116,1527,3
volatility_gauge,random_forest_EURUSD_M30,EURUSD,M30,random_forest,0.8202614379084967,0.0,0.0,0.0,0.4990059642147117,3060,0.05739224257165042,-2777657.2197391046,0.6,8.435742037837812e-05,3060,3
volatility_gauge,random_forest_EURUSD_M15,EURUSD,M15,random_forest,0.8107137024334476,0.34782608695652173,0.006944444444444444,0.013617021276595745,0.5019634714678468,6123,-0.00893620544378123,-1.1984780029205093,0.5217391304347826,-5.580116517056588e-05,6123,3
volatility_gauge,random_forest_EURUSD_M5,EURUSD,M5,random_forest,0.9245314041433739,0.2631578947368421,0.003654970760233918,0.007209805335255948,0.5014127442970503,18246,-0.25355965180539675,-2.552183456690019,0.3888888888888889,-0.0008506446206963947,18246,3
volatility_gauge,random_forest_EURUSD_H4,EURUSD,H4,random_forest,0.5341365461847389,0.288135593220339,0.18681318681318682,0.22666666666666666,0.46049520100153013,249,0.26448322118186335,-2.0812693000555647,0.5254237288135594,0.008283220449632589,249,3
volatility_gauge,random_forest_GOLD_M30,GOLD,M30,random_forest,0.5658914728682171,0.5491071428571429,0.6473684210526316,0.5942028985507246,0.5673390328613412,387,0.12000586364237241,-3.3801715996276287,0.5560538116591929,0.013112860035898954,387,3
volatility_gauge,random_forest_GOLD_M15,GOLD,M15,random_forest,0.5277777777777778,0.5325670498084292,0.38935574229691877,0.44983818770226536,0.5266337940134731,720,0.1458554294642066,-185627784.82719588,0.5210727969348659,0.012467586900780647,720,3
volatility_gauge,random_forest_GOLD_H1,GOLD,H1,random_forest,0.4864864864864865,0.47619047619047616,0.45871559633027525,0.4672897196261682,0.48599496630673056,222,0.011501267079994245,-20.410723851484143,0.5142857142857142,-0.0008868967266274508,222,3
volatility_gauge,random_forest_GOLD_H4,GOLD,H4,random_forest,0.6262626262626263,0.6388888888888888,0.8070175438596491,0.7131782945736435,0.593984962406015,99,0.5940512518913713,-29976986.17203337,0.5774647887323944,0.06435323849588404,99,3
volatility_gauge,random_forest_GOLD_M5,GOLD,M5,random_forest,0.7641264904095386,0.4122137404580153,0.013261296660117878,0.02569593147751606,0.5037335153629432,17361,0.3680660280477508,-1.1363552079460308,0.5648854961832062,0.019119434053091577,17361,3
zone_mapper,xgboost_EURUSD_M5,EURUSD,M5,xgboost,0.9170229091307683,0.1588785046728972,0.024853801169590642,0.04298356510745891,0.5070945152310804,18246,-0.061480503283763435,-4.391851566134768,0.48325358851674644,-0.0006838361249354996,18246,3
zone_mapper,xgboost_EURUSD_M15,EURUSD,M15,xgboost,0.7600849256900213,0.19460500963391136,0.0876736111111111,0.12088569718731298,0.5017929512002951,6123,0.0025042339591841286,-3.552749363001967,0.49317738791423,4.7070005757321454e-05,6123,3
zone_mapper,xgboost_EURUSD_H1,EURUSD,H1,xgboost,0.6371971185330714,0.32575757575757575,0.08464566929133858,0.134375,0.4986525696800167,1527,0.13823442950359555,-2590449.8747941763,0.4921875,0.0049268765180017215,1527,3
zone_mapper,xgboost_EURUSD_M30,EURUSD,M30,xgboost,0.734313725490196,0.24524714828897337,0.23669724770642203,0.24089635854341737,0.5394221825013223,3060,0.5378039226839717,-0.7908647039937144,0.5449330783938815,0.023574454096622288,3060,3
zone_mapper,xgboost_EURUSD_H4,EURUSD,H4,xgboost,0.5261044176706827,0.3969465648854962,0.5714285714285714,0.46846846846846846,0.5357142857142857,249,0.1323638862694512,-1.6283525577601923,0.5153846153846153,0.005686855043224304,249,3
zone_mapper,xgboost_GOLD_M30,GOLD,M30,xgboost,0.5452196382428941,0.5271317829457365,0.7157894736842105,0.6071428571428571,0.5482500667913438,387,0.17625382669444795,-273768308.54452527,0.5658914728682171,0.020440241922002,387,3
zone_mapper,xgboost_GOLD_M15,GOLD,M15,xgboost,0.5055555555555555,0.5016181229773463,0.4341736694677871,0.46546546546546547,0.5049656226126814,720,-0.12218710091698097,-324050807.28778124,0.4854368932038835,-0.01777367909972094,720,3
zone_mapper,xgboost_GOLD_H1,GOLD,H1,xgboost,0.6081081081081081,0.5679012345679012,0.8440366972477065,0.6789667896678967,0.612283835349517,222,-0.0056745398995734515,-6.629181207067743,0.5590062111801242,-0.002778511309663556,222,3
zone_mapper,xgboost_GOLD_M5,GOLD,M5,xgboost,0.7301422729105467,0.3075957313245449,0.12033398821218075,0.17299205648720212,0.5186665049797453,17361,0.18172105496643762,-63740808.23031036,0.5204017576898933,0.02569395215569048,17361,3
zone_mapper,xgboost_GOLD_H4,GOLD,H4,xgboost,0.5050505050505051,0.5571428571428572,0.6842105263157895,0.6141732283464567,0.4730576441102756,99,-0.31690884151853566,-29976986.17203337,0.4857142857142857,-0.046554608852537926,99,3
zone_mapper,lightgbm_EURUSD_M15,EURUSD,M15,lightgbm,0.7285644292013719,0.2360248447204969,0.19791666666666666,0.21529745042492918,0.5247277962180648,6123,0.3128907047166655,-1733808.3968343465,0.5168421052631579,0.01226059489066067,6123,3
zone_mapper,lightgbm_EURUSD_M5,EURUSD,M5,lightgbm,0.9208593664364793,0.07777777777777778,0.005116959064327485,0.009602194787379973,0.5000996573968396,18246,-0.010290185654323549,-13126323.986607512,0.48863636363636365,-6.277552647604434e-05,18246,3
zone_mapper,lightgbm_EURUSD_M30,EURUSD,M30,lightgbm,0.7196078431372549,0.2239858906525573,0.23302752293577983,0.22841726618705036,0.5290386123625221,3060,0.306932264081072,-1.6466303288316095,0.5409252669039146,0.01571008594464307,3060,3
zone_mapper,lightgbm_EURUSD_H1,EURUSD,H1,lightgbm,0.6280288146692862,0.2619047619047619,0.06496062992125984,0.10410094637223975,0.4868473414571951,1527,0.15521551757024288,-10.900616065371288,0.4959349593495935,0.004568752809692489,1527,3
zone_mapper,lightgbm_EURUSD_H4,EURUSD,H4,lightgbm,0.5742971887550201,0.4380165289256198,0.5824175824175825,0.5,0.5760189177910697,249,0.032020160376562606,-3.400529308676672,0.5042016806722689,0.0014287693764576392,249,3
zone_mapper,lightgbm_GOLD_M30,GOLD,M30,lightgbm,0.5839793281653747,0.5551330798479087,0.7684210526315789,0.6445916114790287,0.5872562115949773,387,0.1101475923899474,-227834487.2592397,0.5648854961832062,0.012262736447457234,387,3
zone_mapper,lightgbm_GOLD_M15,GOLD,M15,lightgbm,0.4986111111111111,0.4946524064171123,0.5182072829131653,0.506155950752394,0.4987730629441859,720,-0.04779153893188853,-347009209.53721124,0.5133689839572193,-0.007599623046320558,720,3
zone_mapper,lightgbm_GOLD_M5,GOLD,M5,lightgbm,0.7315822821266056,0.2640449438202247,0.08079567779960707,0.12373072583678074,0.5058956190186988,17361,0.0367423515333842,-15251233.858829537,0.507223113964687,0.004580675616066898,17361,3
zone_mapper,lightgbm_GOLD_H1,GOLD,H1,lightgbm,0.5855855855855856,0.5459459459459459,0.926605504587156,0.6870748299319728,0.5916213363643744,222,-0.014307861288545118,-6.630464660106917,0.532608695652174,-0.004253333733686193,222,3
zone_mapper,lightgbm_GOLD_H4,GOLD,H4,lightgbm,0.5151515151515151,0.5714285714285714,0.631578947368421,0.6,0.4943609022556391,99,-0.2671804466446336,-29976986.17203337,0.5396825396825397,-0.037887308033402345,99,3
zone_mapper,random_forest_EURUSD_H1,EURUSD,H1,random_forest,0.6450556647020301,0.2875,0.045275590551181105,0.0782312925170068,0.49466919861219505,1527,-0.3042999238902657,-12.17479777963616,0.45454545454545453,-0.006684482440906581,1527,3
zone_mapper,random_forest_EURUSD_M30,EURUSD,M30,random_forest,0.7457516339869281,0.25473684210526315,0.22201834862385322,0.2372549019607843,0.540631440713517,3060,0.204171748172962,-868161.0612415457,0.535031847133758,0.007344543483420729,3060,3
zone_mapper,random_forest_EURUSD_M5,EURUSD,M5,random_forest,0.923709306149293,0.1,0.0021929824561403508,0.004291845493562232,0.500296633425013,18246,-0.06769876521142211,-3.8381343746068026,0.41379310344827586,-0.00020643282853183287,18246,3
zone_mapper,random_forest_EURUSD_M15,EURUSD,M15,random_forest,0.7133757961783439,0.23247559893522626,0.22743055555555555,0.22992540587977184,0.526710650942131,6123,0.18663673016738333,-0.9792265953748354,0.5131221719457013,0.007896050389976317,6123,3
zone_mapper,random_forest_EURUSD_H4,EURUSD,H4,random_forest,0.5180722891566265,0.39097744360902253,0.5714285714285714,0.4642857142857143,0.5293851717902351,249,-0.03166051953014037,-5.189361781759956,0.48854961832061067,-0.001617544875827659,249,3
zone_mapper,random_forest_GOLD_M30,GOLD,M30,random_forest,0.5736434108527132,0.5482625482625483,0.7473684210526316,0.6325167037861915,0.5767298958055036,387,0.3206078927598373,-124106166.37378635,0.562015503875969,0.03271862161573491,387,3
zone_mapper,random_forest_GOLD_M15,GOLD,M15,random_forest,0.5236111111111111,0.5203488372093024,0.5014005602240896,0.5106990014265336,0.5234275528393175,720,-0.10176745635792026,-17311648.647372335,0.5087209302325582,-0.01580550148227622,720,3
zone_mapper,random_forest_GOLD_H1,GOLD,H1,random_forest,0.5855855855855856,0.5611510791366906,0.7155963302752294,0.6290322580645161,0.587886660712836,222,-0.21057553751714386,-5.725502001040354,0.5652173913043478,-0.021626496463835188,222,3
zone_mapper,random_forest_GOLD_H4,GOLD,H4,random_forest,0.46464646464646464,0.5285714285714286,0.6491228070175439,0.5826771653543307,0.4317042606516291,99,-0.1313407318001408,-29976986.17203337,0.5142857142857142,-0.023809312577317,99,3
zone_mapper,random_forest_GOLD_M5,GOLD,M5,random_forest,0.7488623927193134,0.30851063829787234,0.05697445972495088,0.09618573797678276,0.5089221760585775,17361,0.3639666732178214,-1594376.0225467507,0.5333333333333333,0.03996322392048923,17361,3
pullback_hunter,xgboost_EURUSD_M5,EURUSD,M5,xgboost,0.9230516277540283,0.3269230769230769,0.024853801169590642,0.04619565217391304,0.5103531951694618,18246,0.11465025060003287,-2932767.30418679,0.5,0.0008237326849811488,18246,3
pullback_hunter,xgboost_EURUSD_M15,EURUSD,M15,xgboost,0.7507757635146171,0.3163064833005894,0.2795138888888889,0.2967741935483871,0.5697509094414269,6123,0.12432187905706167,-37.038552668998776,0.5060240963855421,0.005009361878842489,6123,3
pullback_hunter,xgboost_EURUSD_M30,EURUSD,M30,xgboost,0.773202614379085,0.28774928774928776,0.1853211009174312,0.22544642857142858,0.542958761194302,3060,-0.09497333144415865,-5266025.50842914,0.5071633237822349,-0.0034211711132631217,3060,3
