source_file,expert,market_key,symbol,timeframe,feature,sharpe,win_rate,threshold,samples
backtest_flow_aggressor.json,flow_aggressor,USDJPY_H4,USDJPY,H4,dist_to_pvc_100,-0.0538496942165903,0.5427728613569321,149568000000000.0,6781
backtest_flow_aggressor.json,flow_aggressor,USDJPY_H4,USDJPY,H4,flow_confidence,-0.06464481842095621,0.4730238393977415,0.0,6781
backtest_gap_expert.json,gap_expert,USDJPY_H4,USDJPY,H4,gap_ratio,0.12706980845796023,0.5869565217391305,0.0,6768
backtest_hvn_expert.json,hvn_expert,USDJPY_H4,USDJPY,H4,hvn,0.06399314443737554,0.5519287833827893,0.0,6781
backtest_hvn_expert.json,hvn_expert,USDJPY_H4,USDJPY,H4,lvn,0.08392795136391853,0.5405660377358491,0.0,6781
backtest_hvn_expert.json,hvn_expert,USDJPY_H4,USDJPY,H4,hvn_strength,0.06399314443737554,0.5519287833827893,0.0,6762
backtest_hvn_expert.json,hvn_expert,USDJPY_H4,USDJPY,H4,lvn_strength,0.08392795136391853,0.5405660377358491,0.0,6762
backtest_ichimoku_expert.json,ichimoku_expert,USDJPY_H4,USDJPY,H4,tenkan,-0.05607407184617537,0.5449172576832151,149.40300000000002,6773
backtest_ichimoku_expert.json,ichimoku_expert,USDJPY_H4,USDJPY,H4,kijun,-0.06831715767982352,0.5425342058298632,149.2245,6756
backtest_market_microstructure_expert.json,market_microstructure_expert,USDJPY_H4,USDJPY,H4,spread_ma,0.026790387713621508,0.5281231497927767,19.35,6762
backtest_market_microstructure_expert.json,market_microstructure_expert,USDJPY_H4,USDJPY,H4,spread_ratio,0.024185614237589668,0.5247629083245522,0.8333333333333334,5067
backtest_market_microstructure_expert.json,market_microstructure_expert,USDJPY_H4,USDJPY,H4,tick_frequency,0.06401186938360696,0.5392330383480826,10271.25,6781
backtest_microstructure_expert.json,microstructure_expert,USDJPY_H4,USDJPY,H4,volume_ma_5,0.06077770618529323,0.5398465171192444,40983.0,6777
backtest_microstructure_expert.json,microstructure_expert,USDJPY_H4,USDJPY,H4,volume_ratio_5,0.04860346934152522,0.5354191263282172,1.0262940269894372,6777
backtest_microstructure_expert.json,microstructure_expert,USDJPY_H4,USDJPY,H4,volume_ma_10,0.06804623099354426,0.5437093916125222,41023.3,6772
backtest_microstructure_expert.json,microstructure_expert,USDJPY_H4,USDJPY,H4,volume_ratio_10,0.04719455601143517,0.534947824374877,0.8085610056159322,6772
backtest_microstructure_expert.json,microstructure_expert,USDJPY_H4,USDJPY,H4,volume_ma_20,0.05841028775408223,0.5377107364685004,41528.175,6762
backtest_microstructure_expert.json,microstructure_expert,USDJPY_H4,USDJPY,H4,volume_ratio_20,0.05606541843591405,0.5458308693081018,1.2077529850297068,6762
backtest_microstructure_expert.json,microstructure_expert,USDJPY_H4,USDJPY,H4,volume_ma_50,0.05547443928949004,0.5329768270944741,43072.3,6732
backtest_microstructure_expert.json,microstructure_expert,USDJPY_H4,USDJPY,H4,volume_ratio_50,0.06391272442282427,0.5484254307783719,1.2363456619262865,6732
