symbol,timeframe,tp100_entradas,tp100_wins,tp100_win_rate,tp100_score,tp100_target_efficiency,tp200_entradas,tp200_wins,tp200_win_rate,tp200_score,tp200_target_efficiency,tp300_entradas,tp300_wins,tp300_win_rate,tp300_score,tp300_target_efficiency,tp400_entradas,tp400_wins,tp400_win_rate,tp400_score,tp400_target_efficiency,tp500_entradas,tp500_wins,tp500_win_rate,tp500_score,tp500_target_efficiency,entradas_media_por_alvo,favor_media,contra_media,favor_apos_voltar_media,favor_contra_ratio,recovery_favor_ratio,stop_curto,stop_sugerido,stop_folgado,best_target,best_target_win_rate,best_target_score,best_target_entries,win_rate_decay_100_to_500,score_decay_100_to_500
EURCAD,H4,3456,3449,99.79745370370372,99.4685433926784,99.79745370370372,3456,3439,99.50810185185183,198.21742151978495,199.01620370370367,3456,3433,99.33449074074076,296.92276691456766,298.0034722222223,3456,3430,99.2476851851852,395.7690738712182,396.9907407407408,3456,3424,99.07407407407408,493.86678037711175,495.3703703703704,3456.0,5031.552192823445,162.38771927193588,4915.628251105107,30.98480732010639,0.9769606003720565,210,250,330,500,99.07407407407408,493.86678037711175,3456,0.7233796296296475,-394.3982369844333
EURCAD,M15,158873,153606,96.68477337244214,94.74525127011812,96.68477337244214,158873,147487,92.83326934092013,181.47375367005728,185.66653868184025,158873,141632,89.14793577259825,261.0949748579185,267.4438073177947,158873,133482,84.01805215486584,326.72221703030283,336.07220861946337,158873,124736,78.5130261277876,379.9945086516522,392.565130638938,158873.0,1345.5569302543845,58.5034545210785,1292.0634367466423,22.99961500130881,0.96024434767053,80,90,120,500,78.5130261277876,379.9945086516522,158873,18.17174724465454,-285.2492573815341
EURCAD,M30,82535,80655,97.7221784697401,96.12075721928905,97.7221784697401,82535,78852,95.53765069364512,187.9380490120715,191.07530138729024,82535,77308,93.66692918155934,276.5483253765357,281.000787544678,82535,75230,91.14920942630398,358.3742939634367,364.59683770521593,82535,73020,88.47155752105168,434.25272207438513,442.3577876052584,82535.0,2028.462250977068,70.30494835424338,1962.663866973761,28.852339677819906,0.9675624311112614,90,110,150,500,88.47155752105168,434.25272207438513,82535,9.250620948688422,-338.1319648550961
EURCAD,M5,31,31,100.0,100.0,100.0,31,31,100.0,200.0,200.0,31,31,100.0,300.0,300.0,31,29,93.5483870967742,368.7907748489956,374.1935483870968,31,25,80.64516129032258,387.0174858373093,403.22580645161287,31.0,1434.1920015184687,83.7429898405684,1434.1920015184687,17.12611412885767,0.9999999999993028,110,130,170,500,80.64516129032258,387.0174858373093,31,19.354838709677423,-287.0174858373093
EURCHF,H1,16157,15887,98.3288976914031,97.65573019581204,98.3288976914031,16157,15362,95.07953209135358,188.1769598901336,190.1590641827072,16157,14718,91.09364362195952,269.6931974356729,273.28093086587853,16157,14119,87.38627220399827,344.463920830754,349.5450888159931,16157,13701,84.7991582595779,417.8724603009576,423.9957912978895,16157.0,1464.2883496891145,40.28284157875764,1436.5226859915908,36.35017521765217,0.9810381174552132,60,70,90,500,84.7991582595779,417.8724603009576,16157,13.529739431825206,-320.2167301051456
EURCHF,H4,3021,2954,97.78219132737505,95.94358854209985,97.78219132737505,3021,2891,95.696789142668,187.82614004524976,191.393578285336,3021,2852,94.4058258854684,278.5798079442931,283.2174776564052,3021,2776,91.89010261502814,360.8371614691808,367.56041046011256,3021,2709,89.67229394240319,439.79961793580895,448.361469712016,3021.0,2489.240324745534,82.90177633308116,2451.604116183892,30.026381035724565,0.9848804439697986,110,130,170,500,89.67229394240319,439.79961793580895,3021,8.109897384971859,-343.85602939370915
EURCHF,M15,184887,170864,92.41536722430456,90.3038800646254,92.41536722430456,184887,146325,79.14293595547551,152.47947043825988,158.28587191095102,184887,122533,66.27453525667029,189.43476812081772,198.8236057700109,184887,107533,58.161471601572856,220.9984516384228,232.64588640629145,184887,91080,49.26252251375164,232.18779790798496,246.3126125687582,184887.0,673.3257147943583,27.83901636537125,654.8195943112046,24.18640464638388,0.9725153516678356,50,50,60,500,49.26252251375164,232.18779790798496,184887,43.15284471055292,-141.88391784335957
EURCHF,M30,95624,92687,96.92859533171588,95.79537844291876,96.92859533171588,95624,85325,89.2296912908893,174.48559955906106,178.4593825817786,95624,79004,82.61942608550154,241.44559024431263,247.85827825650463,95624,73620,76.98904040826571,299.46610224556144,307.95616163306283,95624,66286,69.31941771940099,335.277266641428,346.5970885970049,95624.0,1098.6619892720194,36.89572072670573,1070.6555685102014,29.777490928562138,0.9745086104404598,50,60,80,500,69.31941771940099,335.277266641428,95624,27.60917761231489,-239.4818881985092
EURCHF,M5,14,14,100.0,100.0,100.0,14,14,100.0,200.0,200.0,14,14,100.0,300.0,300.0,14,0,0.0,-16.92814529131454,0.0,14,0,0.0,-16.92814529131454,0.0,14.0,362.21402947064337,16.92814529131454,362.21402947064337,21.39714795779136,0.9999999999972392,50,50,50,300,100.0,300.0,14,100.0,116.92814529131454
EURGBP,H1,42593,40469,95.01326509050784,92.91168971393738,95.01326509050784,42593,38115,89.48653534618364,174.542348217658,178.9730706923673,42593,35757,83.95041438734064,245.08741582010305,251.851243162022,42593,33282,78.13960040382223,303.3457046608409,312.5584016152889,42593,30780,72.26539572230179,349.6386971033042,361.326978611509,42593.0,1210.5319811261231,42.14331450765816,1187.5710657954894,28.724175951500555,0.9810323761043844,60,70,90,500,72.26539572230179,349.6386971033042,42593,22.747869368206054,-256.7270073893668
EURGBP,H4,10,10,100.0,100.0,100.0,10,10,100.0,200.0,200.0,10,10,100.0,300.0,300.0,10,10,100.0,400.0,400.0,10,10,100.0,500.0,500.0,10.0,1486.398615239712,208.09948970069985,1486.398615239712,7.142730707174677,0.9999999999993272,270,320,420,500,100.0,500.0,10,0.0,-400.0
EURGBP,M15,125127,108770,86.92768147562077,82.76330284249703,86.92768147562077,125127,92710,74.09272179465663,139.93230046099066,148.18544358931325,125127,78703,62.89849512894898,176.87625730931825,188.6954853868469,125127,62680,50.09310540490861,184.4738489900154,200.37242161963445,125127,49319,39.415154203329415,177.77558055263503,197.07577101664708,125127.0,557.3556354144027,31.85646544151589,542.8108933566562,17.495840410171542,0.9739040190238568,50,50,70,400,50.09310540490861,184.4738489900154,125127,47.51252727229136,-95.012277710138
EURGBP,M30,90233,82260,91.16398656810702,88.1132740455387,91.16398656810702,90233,73706,81.68408453669943,157.04443574084064,163.36816907339886,90233,65049,72.09003357973248,206.6339356610135,216.27010073919743,90233,56497,62.61234803231633,237.5409715019776,250.44939212926533,90233,48948,54.24622920660956,255.43424819105195,271.2311460330478,90233.0,812.7990785933664,34.52589276920949,796.0900739436271,23.54172516270706,0.979442638296742,50,60,70,500,54.24622920660956,255.43424819105195,90233,36.91775736149746,-167.32097414551325
EURGBP,M5,4,4,100.0,100.0,100.0,4,4,100.0,200.0,200.0,4,1,25.0,59.43648179791828,75.0,4,0,0.0,-20.751357602775634,0.0,4,0,0.0,-20.751357602775634,0.0,4.0,283.75089885363644,20.751357602775634,283.75089885363644,13.673847478875745,0.9999999999964758,50,50,50,200,100.0,200.0,4,100.0,120.75135760277564
EURJPY,H1,4943,4904,99.21100546226988,98.03713834813016,99.21100546226988,4943,4863,98.38154966619464,194.35516679056423,196.7630993323893,4943,4794,96.98563625328748,286.4721344007132,290.9569087598624,4943,4758,96.25733360307504,379.4609904093296,385.02933441230016,4943,4737,95.83249039045114,472.9620256570561,479.1624519522557,4943.0,3963.910324554019,148.78013192801873,3686.655402333505,26.64273968008816,0.93005519814512,190,230,300,500,95.83249039045114,472.9620256570561,4943,3.37851507181874,-374.9248873089259
EURJPY,H4,4303,4169,96.88589356263071,89.8059058953134,96.88589356263071,4303,4057,94.2830583313967,175.56852736309156,188.5661166627934,4303,3868,89.89077387868929,246.68877958171703,269.67232163606786,4303,3719,86.42807343713687,314.8562280939707,345.7122937485475,4303,3646,84.731582616779,388.94483922249606,423.6579130838949,4303.0,6088.62576475798,227.35214128706147,5900.8570516139625,26.78059564454914,0.9691607399765272,290,350,460,500,84.731582616779,388.94483922249606,4303,12.15431094585172,-299.13893332718266
EURJPY,M15,225575,220593,97.79142192175551,95.81779463397316,97.79142192175551,225575,216588,96.01595921533855,188.47170397156427,192.0319184306771,225575,209727,92.97439875872767,272.6449856666337,278.92319627618303,225575,202890,89.9434777790092,350.7872119945308,359.7739111160368,225575,196454,87.09032472570098,423.9152927879771,435.4516236285049,225575.0,2008.411920009546,89.36189792081575,1952.7069291259431,22.475036528059643,0.9722641603898116,120,140,180,500,87.09032472570098,423.9152927879771,225575,10.701097196054532,-328.0974981540039
EURJPY,M30,81497,81093,99.5042762310269,98.97276434620898,99.5042762310269,81497,80618,98.9214326907739,196.6864323450256,197.8428653815478,81497,79186,97.16431279679009,288.4525325343945,291.4929383903703,81497,77839,95.51149122053572,377.2334142022815,382.04596488214287,81497,76458,93.81695031718958,462.4553248839738,469.0847515859479,81497.0,2979.067769958198,107.21936652724428,2911.3718440385373,27.7847917444414,0.9772761376551068,140,170,220,500,93.81695031718958,462.4553248839738,81497,5.687325913837327,-363.4825605377648
EURJPY,M5,121,115,95.0413223140496,87.26156639197373,95.0413223140496,121,115,95.0413223140496,182.3028887060233,190.0826446280992,121,109,90.08264462809916,254.68842204014567,270.2479338842975,121,103,85.12396694214877,317.15660000236744,340.4958677685951,121,101,83.47107438016529,391.4228521605736,417.35537190082647,121.0,1742.4215955145314,156.89174442853013,1424.8512789302465,11.105884518335264,0.8177419762228526,200,240,320,500,83.47107438016529,391.4228521605736,121,11.570247933884303,-304.1612857685998
EURNZD,H1,33626,33400,99.32790102896568,98.52140348536916,99.32790102896568,33626,33079,98.37328257895676,194.79455561655377,196.74656515791352,33626,32711,97.27889133408672,288.57142952265474,291.83667400226017,33626,32146,95.59864390650093,377.1130872874069,382.3945756260037,33626,31800,94.5696782251829,466.3321764595106,472.8483911259145,33626.0,4604.675064647105,119.99684248219936,4448.759922389195,38.373301908271465,0.9661398165842512,150,180,240,500,94.5696782251829,466.3321764595106,33626,4.758222803782786,-367.8107729741415
EURNZD,H4,9592,9554,99.60383653044204,98.79031078598244,99.60383653044204,9592,9498,99.02001668056714,196.02762757220788,198.04003336113428,9592,9372,97.70642201834865,288.4093801660693,293.11926605504595,9592,9304,96.99749791492911,381.8243228596015,387.98999165971645,9592,9240,96.3302752293578,474.1155587244263,481.651376146789,9592.0,8533.482382129443,205.3510247593832,8265.36226487381,41.555587034868026,0.9685802225574296,260,310,420,500,96.3302752293578,474.1155587244263,9592,3.273561301084243,-375.3252479384439
EURNZD,M15,56173,55211,98.2874334644758,97.00924234381708,98.2874334644758,56173,53982,96.09954960568244,189.28795914341976,192.19909921136488,56173,52747,93.90098445872572,277.1508922749539,281.7029533761771,56173,51306,91.33569508482722,358.87608991909485,365.3427803393089,56173,49924,88.87543837786836,436.0742643290547,444.3771918893418,56173.0,2133.391212155981,74.63599773467885,2072.067337958976,28.58394443538253,0.9712552138358144,100,120,150,500,88.87543837786836,436.0742643290547,56173,9.411995086607432,-339.06502198523765
EURNZD,M30,35578,35261,99.10899994378548,98.16922261193336,99.10899994378548,35578,34888,98.0605992467255,194.0756263831105,196.121198493451,35578,34467,96.87728371465512,287.3381835865909,290.6318511439653,35578,33950,95.42413851256394,376.87018970875664,381.69655405025577,35578,33444,94.00191129349598,463.6831059117311,470.0095564674799,35578.0,3085.5927734719726,105.47444136477624,3019.22222516852,29.25441209753748,0.9784901789779116,140,160,220,500,94.00191129349598,463.6831059117311,35578,5.107088650289498,-365.51388329979767
EURNZD,M5,11801,11323,95.94949580544022,91.03188400084518,95.94949580544022,11801,10882,92.21252436234218,174.97047707526417,184.4250487246844,11801,10422,88.31454961443946,250.75664742378584,264.9436488433184,11801,9941,84.23862384543682,317.8190184852059,336.9544953817473,11801,9404,79.68816202016778,373.7807358422316,398.4408101008389,11801.0,1819.37004113394,121.40739938499183,1762.6412935292674,14.985660267292255,0.9688195659359736,160,190,250,500,79.68816202016778,373.7807358422316,11801,16.26133378527244,-282.7488518413864
EURUSD,H1,24393,23783,97.49928258106834,95.8268040982194,97.49928258106834,24393,23346,95.7077850202927,188.54493893969547,191.4155700405854,24393,22525,92.34206534661584,271.9045734071232,277.02619603984755,24393,22024,90.28819743369,354.65754133169577,361.15278973476,24393,21335,87.46361661132292,428.9337564983324,437.31808305661457,24393.0,2388.4769723348336,66.87994693792551,2320.3613054768352,35.71290172397985,0.9714815475937438,90,110,140,500,87.46361661132292,428.9337564983324,24393,10.035665969745423,-333.106952400113
EURUSD,H4,2580,2580,100.0,100.0,100.0,2580,2580,100.0,200.0,200.0,2580,2580,100.0,300.0,300.0,2580,2580,100.0,400.0,400.0,2580,2580,100.0,500.0,500.0,2580.0,11781.011211831894,132.46669660356685,11416.48110224421,88.93564581745402,0.9690578250852908,170,200,270,500,100.0,500.0,2580,0.0,-400.0
EURUSD,M15,115317,110330,95.67539911721602,93.17826773553308,95.67539911721602,115317,105241,91.26234640165804,177.47935576665327,182.52469280331607,115317,98178,85.13749056947371,246.83049161003257,255.41247170842115,115317,91555,79.39419166298117,305.6784638864244,317.5767666519247,115317,84703,73.45230972016267,351.93225641736814,367.2615486008134,115317.0,1200.426671455271,57.74247033116741,1157.7743548617098,20.789319621237823,0.964469036211251,80,90,120,500,73.45230972016267,351.93225641736814,115317,22.223089397053343,-258.75398868183504
EURUSD,M30,83685,80975,96.7616657704487,95.01231675337476,96.7616657704487,83685,78502,93.80653641632313,184.267362147962,187.61307283264625,83685,74895,89.49632550636315,262.81488874784225,268.4889765190895,83685,71665,85.63661349106769,334.787348729869,342.5464539642708,83685,67608,80.78867180498297,393.56539439484186,403.94335902491486,83685.0,1688.8111421986343,54.02002675049205,1635.1272953397688,31.26268615096509,0.9682120483940296,70,90,110,500,80.78867180498297,393.56539439484186,83685,15.972993965465731,-298.5530776414671
EURUSD,M5,18191,17085,93.92007036446594,91.39443902798548,93.92007036446594,18191,16095,88.4778187015557,172.1692691560381,176.9556374031114,18191,14888,81.84266945192678,237.9853679358934,245.5280083557804,18191,13760,75.64180089055027,292.44869320782044,302.5672035622011,18191,12720,69.92468803254357,337.13001426589625,349.6234401627178,18191.0,1058.7386120156789,41.54046983898397,1018.4692064256536,25.48691952917227,0.9619647331891292,60,70,90,500,69.92468803254357,337.13001426589625,18191,23.99538233192237,-245.7355752379108
GBPAUD,H1,30125,29911,99.2896265560166,98.54359474177882,99.2896265560166,30125,29476,97.84564315352698,193.4287879545291,195.691286307054,30125,28849,95.7643153526971,282.8446442124492,287.2929460580913,30125,28231,93.71286307053944,368.2487221131561,374.85145228215777,30125,27595,91.60165975103736,449.1883899233102,458.0082987551868,30125.0,2986.038820823125,105.01966543884676,2919.0223089779224,28.43313972023145,0.9775567178233447,140,160,220,500,91.60165975103736,449.1883899233102,30125,7.68796680497924,-350.6447951815314
GBPAUD,H4,7541,7507,99.54913141493172,98.58009847699851,99.54913141493172,7541,7418,98.36891658931177,193.2322140208062,196.73783317862356,7541,7326,97.14891924147992,285.3190494404501,291.4467577244397,7541,7207,95.5708791937409,372.7641932082077,382.2835167749636,7541,7113,94.32436016443442,459.4233861917184,471.6218008221721,7541.0,9771.862485238777,214.92580543984096,9556.631116077868,45.46621316688989,0.9779743759711096,270,330,430,500,94.32436016443442,459.4233861917184,7541,5.224771250497298,-360.8432877147199
GBPAUD,M15,188844,184689,97.79977123975344,96.26259942470377,97.79977123975344,188844,179691,95.15314227616444,186.9200670738332,190.3062845523289,188844,173632,91.94467391074112,270.2062340906985,275.83402173222333,188844,167045,88.45660968842007,345.76174359212365,353.8264387536803,188844,159801,84.6206392578001,412.3585317825052,423.1031962890005,188844.0,1773.8827392353053,69.86418152617124,1717.5501062414214,25.390446155093297,0.968243316342806,90,110,140,500,84.6206392578001,412.3585317825052,188844,13.179131981953349,-316.0959323578014
GBPAUD,M30,29044,28647,98.63310838727448,97.3157908423696,98.63310838727448,29044,28015,96.45709957306156,189.49979170605485,192.9141991461231,29044,27356,94.18812835697562,276.9632968699208,282.56438507092685,29044,26260,90.41454345131524,352.42036008985764,361.65817380526096,29044,25033,86.18991874397466,417.64037288205617,430.9495937198733,29044.0,2318.941493123246,96.37322613152824,2245.569960212965,24.062092618279053,0.9683599033745222,130,150,200,500,86.18991874397466,417.64037288205617,29044,12.443189643299815,-320.32458203968656
GBPAUD,M5,20306,19364,95.3609770511179,91.27671888103704,95.3609770511179,20306,18456,90.889392297843,173.75768309393484,181.778784595686,20306,17531,86.3340884467645,246.97061308766675,259.0022653402935,20306,16525,81.37988771791589,309.1261536943008,325.5195508716636,20306,15574,76.69654289372599,362.966037546313,383.48271446863,20306.0,1479.336379360405,88.04134437543729,1445.5568030798836,16.802746366925348,0.9771657232575438,120,140,180,500,76.69654289372599,362.966037546313,20306,18.66443415739191,-271.68931866527595
GBPCAD,H1,4499,4493,99.86663703045122,99.73799650998592,99.86663703045122,4499,4472,99.39986663703046,198.22085093196708,198.7997332740609,4499,4452,98.95532340520116,295.8582861386253,296.86597021560345,4499,4439,98.66637030451211,393.3790760133955,394.66548121804846,4499,4316,95.93242942876196,475.73861126961833,479.6621471438098,4499.0,2831.3490093115256,96.45895026222696,2769.8074942176263,29.35289054654911,0.9782642426304619,130,150,200,500,95.93242942876196,475.73861126961833,4499,3.934207601689252,-376.0006147596324
GBPCAD,H4,3053,3053,100.0,100.0,100.0,3053,3053,100.0,200.0,200.0,3053,3053,100.0,300.0,300.0,3053,3053,100.0,400.0,400.0,3053,3053,100.0,500.0,500.0,3053.0,7331.905083993255,166.2935973067918,7103.000072016848,44.090122546466276,0.9687795996599693,210,250,340,500,100.0,500.0,3053,0.0,-400.0
GBPCAD,M15,75316,73396,97.4507408784322,95.89596671934011,97.4507408784322,75316,70990,94.25620054171756,185.00930055623078,188.51240108343512,75316,68784,91.32720803016625,268.69215283675425,273.98162409049877,75316,66695,88.55356099633545,347.2331460553768,354.2142439853418,75316,63890,84.82925274841999,414.89373793908635,424.14626374209996,75316.0,1711.2849321299586,60.98925550321841,1648.601081616655,28.05879360195822,0.9633703018490046,80,100,130,500,84.82925274841999,414.89373793908635,75316,12.62148813001221,-318.99777121974626
GBPCAD,M30,43192,42606,98.64326727171698,97.798123726958,98.64326727171698,43192,41699,96.54334135951105,190.93344157170955,193.0866827190221,43192,40972,94.86015928875716,281.37873952264533,284.5804778662715,43192,40328,93.36914243378403,369.3460388269625,373.47656973513614,43192,39515,91.48684941655864,452.1311876731025,457.4342470827932,43192.0,2456.0911019762266,62.29255970175771,2387.268377728874,39.428321996976706,0.9719787575497716,80,100,130,500,91.48684941655864,452.1311876731025,43192,7.156417855158338,-354.3330639461445
GBPCAD,M5,38574,36995,95.90656919168352,94.18881331418677,95.90656919168352,38574,34649,89.82475242391249,175.3795923594306,179.64950484782497,38574,32568,84.42992689376264,246.75599866719963,253.28978068128794,38574,30426,78.87696375797168,306.64384306871796,315.5078550318867,38574,28340,73.4691761289988,356.21255977716515,367.34588064499394,38574.0,1167.2066550717352,41.963720847726016,1108.6669825313977,27.814660651265168,0.9498463512978432,60,70,90,500,73.4691761289988,356.21255977716515,38574,22.43739306268472,-262.02374646297835
GBPCHF,H1,35197,34717,98.6362474074495,97.81889457281066,98.6362474074495,35197,33698,95.74111429951417,188.92970380918743,191.4822285990284,35197,32552,92.48515498479983,272.95151027185835,277.4554649543995,35197,31151,88.50470210529306,347.129205152529,354.01880842117225,35197,30328,86.16643463931585,422.5411503802114,430.8321731965792,35197.0,2529.961275548111,59.93409941829869,2484.1346219967777,42.2123849371376,0.9818864209522784,80,90,120,500,86.16643463931585,422.5411503802114,35197,12.46981276813365,-324.7222558074008
GBPCHF,H4,1448,1448,100.0,100.0,100.0,1448,1448,100.0,200.0,200.0,1448,1448,100.0,300.0,300.0,1448,1448,100.0,400.0,400.0,1448,1448,100.0,500.0,500.0,1448.0,7121.352249186182,112.80780294778354,6939.325232971999,63.12818850323133,0.9744392623976772,150,170,230,500,100.0,500.0,1448,0.0,-400.0
GBPCHF,M15,9428,8876,94.1450997030123,90.13393770093704,94.1450997030123,9428,8167,86.62494696648282,164.0867140695292,173.24989393296565,9428,7507,79.62452269834536,224.9144336639009,238.8735680950361,9428,6791,72.03012303775986,268.9584736737342,288.12049215103946,9428,6041,64.07509546033093,295.7635104519645,320.37547730165466,9428.0,941.2357055655248,68.50948433979296,915.114150144538,13.7387649990686,0.9722475940218775,90,110,140,500,64.07509546033093,295.7635104519645,9428,30.07000424268137,-205.6295727510275
GBPCHF,M30,46977,46071,98.07139664090938,97.16924939629048,98.07139664090938,46977,42897,91.31489878025415,178.56714771719138,182.6297975605083,46977,40490,86.19111480085999,252.1139303012081,258.57334440257995,46977,37384,79.57936862720054,308.7652686394543,318.3174745088021,46977,35043,74.59607893224344,361.0971438695152,372.9803946612173,46977.0,1563.5704682214728,46.77723080624991,1535.4223618617698,33.42588779280919,0.9819975454047154,60,80,100,500,74.59607893224344,361.0971438695152,46977,23.47531770866594,-263.92789447322474
GBPCHF,M5,20674,19149,92.62358517945243,89.55113687944187,92.62358517945243,20674,17379,84.06210699429235,161.48571094036518,168.1242139885847,20674,15455,74.75573183709007,213.7523708045456,224.2671955112702,20674,13470,65.15430008706588,246.10315605103327,260.6172003482635,20674,11650,56.35097223565831,263.574026123016,281.75486117829155,20674.0,792.274599940719,41.65232534715948,779.8340441015397,19.02113731510377,0.9842976717402092,60,70,90,500,56.35097223565831,263.574026123016,20674,36.27261294379412,-174.02288924357413
GBPJPY,H1,25757,25592,99.35939744535466,98.17357926381229,99.35939744535466,25757,25434,98.74597196878518,195.17061501249043,197.4919439375704,25757,25141,97.60841712932408,288.3981968435474,292.82525138797223,25757,24968,96.93675505687774,382.07665328668105,387.747020227511,25757,24834,96.41650813371122,475.4491456287766,482.0825406685561,25757.0,5132.108655269387,185.1098115271941,5017.505855741969,27.724671171672146,0.9776694518322936,240,280,380,500,96.41650813371122,475.4491456287766,25757,2.942889311643441,-377.27556636496433
GBPJPY,M15,138184,135619,98.14377930874775,96.00506469928808,98.14377930874775,138184,132431,95.83671047299254,186.87653004999223,191.67342094598507,138184,126994,91.90210154576506,266.37600581474,275.70630463729515,138184,122335,88.53051004457825,340.9070351703884,354.122040178313,138184,116837,84.55175707751982,404.95951023432974,422.7587853875991,138184.0,2344.5384783052154,115.2187678727399,2276.754847985836,20.34858141231322,0.9710887106577372,150,180,240,500,84.55175707751982,404.95951023432974,138184,13.59202223122793,-308.95444553504166
GBPJPY,M30,32488,32275,99.34437330706724,98.48602501453152,99.34437330706724,32488,32145,98.94422556020685,196.50622828313783,197.8884511204137,32488,31761,97.76225067717311,290.35708438516497,293.2867520315193,32488,31518,97.01428219650332,384.1482187214139,388.05712878601327,32488,31361,96.53102684067964,478.1135448809204,482.65513420339823,32488.0,3810.6608657977326,130.92027853474684,3746.099328401975,29.106727455955262,0.9830576533387668,170,200,270,500,96.53102684067964,478.1135448809204,32488,2.8133464663876,-379.62751986638887
GBPJPY,M5,29028,28146,96.96155436130633,93.53377165160296,96.96155436130633,29028,27323,94.12636075513298,181.62645221316365,188.252721510266,29028,26451,91.12236461347663,263.3519055831673,273.3670938404299,29028,25615,88.24238666115475,339.70534892555145,352.969546644619,29028,24759,85.29350971475816,409.876613893832,426.4675485737908,29028.0,1901.822014404226,112.81369217377475,1858.635838173156,16.85807793133709,0.9772922093103564,150,170,230,500,85.29350971475816,409.876613893832,29028,11.668044646548168,-316.34284224222904
GBPNZD,H1,11658,11643,99.8713329902213,99.71240142361938,99.8713329902213,11658,11626,99.7255103791388,199.11196674952683,199.4510207582776,11658,11623,99.69977697718303,298.72849060947794,299.0993309315491,11658,11622,99.69119917653114,398.38336094627994,398.76479670612457,11658,11617,99.64831017327155,497.80713791764583,498.2415508663578,11658.0,5631.885380023623,123.52161356301534,5478.136179660512,45.59433136861418,0.9727002255924039,160,190,250,500,99.64831017327155,497.80713791764583,11658,0.2230228169497508,-398.09473649402645
GBPNZD,H4,2298,2298,100.0,100.0,100.0,2298,2298,100.0,200.0,200.0,2298,2298,100.0,300.0,300.0,2298,2298,100.0,400.0,400.0,2298,2298,100.0,500.0,500.0,2298.0,9463.869353431171,242.4198777107736,9109.191288419992,39.03916396114715,0.9625229330872417,310,370,490,500,100.0,500.0,2298,0.0,-400.0
GBPNZD,M15,52011,51061,98.17346330583916,96.74029471005521,98.17346330583916,52011,49885,95.91240314548844,188.61752583346455,191.82480629097688,52011,48499,93.247582242218,274.444548717819,279.742746726654,52011,47046,90.45394243525408,354.32557807989275,361.8157697410163,52011,45597,87.66799330910769,428.6638156262138,438.3399665455384,52011.0,2262.0676199938885,78.46371772138941,2207.876842269878,28.82947285262795,0.9760436968170152,100,120,160,500,87.66799330910769,428.6638156262138,52011,10.505469996731478,-331.9235209161586
GBPNZD,M30,13538,13449,99.34259122470084,98.62984413821334,99.34259122470084,13538,13328,98.4488107549121,195.21585872148293,196.8976215098242,13538,13200,97.50332397695377,289.80313468105487,292.5099719308613,13538,13056,96.43965135175064,381.8985593880479,385.75860540700256,13538,12860,94.99187472300191,469.5296823269363,474.95937361500955,13538.0,3246.7258094042472,108.41764108840012,3159.111605797511,29.946471596140235,0.9730145972431883,140,170,220,500,94.99187472300191,469.5296823269363,13538,4.350716501698926,-370.899838188723
GBPNZD,M5,129258,124553,96.35999319191076,94.77517787354465,96.35999319191076,129258,117832,91.160315028857,178.47193721443,182.320630057714,129258,110665,85.61559052437761,250.58397216518782,256.8467715731328,129258,103232,79.86507604945149,310.6937997396133,319.46030419780595,129258,96245,74.45960791595104,361.17805911105796,372.2980395797552,129258.0,1249.194577757943,43.53880093971664,1207.542546775827,28.691524588811557,0.9666568909882399,60,70,90,500,74.45960791595104,361.17805911105796,129258,21.90038527595972,-266.4028812375133
GBPUSD,D1,904,904,100.0,100.0,100.0,904,904,100.0,200.0,200.0,904,904,100.0,300.0,300.0,904,904,100.0,400.0,400.0,904,904,100.0,500.0,500.0,904.0,11949.122161609022,314.56428558704846,11504.71852996214,37.98626452227804,0.9628086795299776,400,480,630,500,100.0,500.0,904,0.0,-400.0
GBPUSD,H1,30079,29534,98.18810465773464,96.83147000154422,98.18810465773464,30079,28939,96.2099803849862,189.58222956252817,192.4199607699724,30079,28520,94.81698194753815,280.5702239545394,284.45094584261443,30079,27648,91.91794939991355,361.6204602616745,367.6717975996542,30079,27187,90.38531866085974,444.727717293835,451.9265933042987,30079.0,2895.339815089137,74.87378683220571,2814.2185850616806,38.66960571313171,0.9719821384675944,100,120,150,500,90.38531866085974,444.727717293835,30079,7.802785996874903,-347.89624729229075
GBPUSD,H4,1822,1811,99.39626783754116,98.37916922614016,99.39626783754116,1822,1781,97.7497255762898,191.70844723735772,195.4994511525796,1822,1767,96.9813391877058,285.8585245061124,290.94401756311737,1822,1756,96.377607025247,379.4078364325821,385.510428100988,1822,1749,95.993413830955,473.2172329154776,479.9670691547751,1822.0,10421.673855318695,168.4685154520552,9917.656822424486,61.86125536449427,0.9516376121636222,220,260,340,500,95.993413830955,473.2172329154776,1822,3.402854006586153,-374.8380636893375
GBPUSD,M15,132190,127356,96.34314244647857,94.66228806978704,96.34314244647857,132190,122367,92.56902942733944,181.7224542741574,185.1380588546789,132190,117519,88.90158105756865,261.60341620529977,266.70474317270595,132190,111133,84.07065587412058,328.9607884509727,336.2826234964823,132190,104941,79.38648914441335,387.4575593111301,396.9324457220667,132190.0,1289.146897825794,45.96444767373873,1248.7236375088671,28.04660913034939,0.9686434025586448,60,70,100,500,79.38648914441335,387.4575593111301,132190,16.95665330206522,-292.7952712413431
