symbol,timeframe,tp100_entradas,tp100_wins,tp100_win_rate,tp100_score,tp100_target_efficiency,tp200_entradas,tp200_wins,tp200_win_rate,tp200_score,tp200_target_efficiency,tp300_entradas,tp300_wins,tp300_win_rate,tp300_score,tp300_target_efficiency,tp400_entradas,tp400_wins,tp400_win_rate,tp400_score,tp400_target_efficiency,tp500_entradas,tp500_wins,tp500_win_rate,tp500_score,tp500_target_efficiency,entradas_media_por_alvo,favor_media,contra_media,favor_apos_voltar_media,favor_contra_ratio,recovery_favor_ratio,stop_curto,stop_sugerido,stop_folgado,best_target,best_target_win_rate,best_target_score,best_target_entries,win_rate_decay_100_to_500,score_decay_100_to_500,tp100_best_pattern_name,tp100_best_pattern_wr,tp100_best_pattern_entries,tp100_best_pattern_score,tp100_best_pattern_stop,tp200_best_pattern_name,tp200_best_pattern_wr,tp200_best_pattern_entries,tp200_best_pattern_score,tp200_best_pattern_stop,tp300_best_pattern_name,tp300_best_pattern_wr,tp300_best_pattern_entries,tp300_best_pattern_score,tp300_best_pattern_stop,tp400_best_pattern_name,tp400_best_pattern_wr,tp400_best_pattern_entries,tp400_best_pattern_score,tp400_best_pattern_stop,tp500_best_pattern_name,tp500_best_pattern_wr,tp500_best_pattern_entries,tp500_best_pattern_score,tp500_best_pattern_stop,compra_entries,compra_avg_wr,compra_best_score,venda_entries,venda_avg_wr,venda_best_score,prev_alta_entries,prev_alta_avg_wr,prev_alta_best_score,prev_baixa_entries,prev_baixa_avg_wr,prev_baixa_best_score,prev_doji_entries,prev_doji_avg_wr,prev_doji_best_score
CADCHF,M5,71491,65628,91.79896770222824,90.07253873965747,91.79896770222824,71491,56841,79.50791008658432,154.7019562295115,159.01582017316863,71491,47485,66.42094809136815,192.19399664055953,199.26284427410445,71491,37927,53.05143304751647,202.32241960270014,212.20573219006587,71491,30361,42.46828272090193,200.23020377497946,212.34141360450968,71491.0,537.8707907978179,21.05136158334416,521.6825225388278,25.550403884460895,0.9699030537874197,50,50,50,400,53.05143304751647,202.32241960270014,71491,49.33068498132631,-110.15766503532198,compra_acima_minima_prev_alta,98.93129770992364,655,98.67260654296767,50,compra_acima_minima_prev_alta,87.32824427480917,655,171.58915042714054,50,compra_acima_minima_prev_alta,70.99236641221374,655,205.95548184783664,50,venda_abaixo_maxima_prev_baixa,55.55555555555556,9018,215.2560769108745,50,venda_abaixo_maxima_prev_baixa,44.67731204258151,9018,214.71537783807878,50,22590,66.60469234174414,231.9148499617033,334865,66.65253161721888,215.2560769108745,175635,66.26128049648419,208.94534335113093,173180,67.06374870077376,215.2560769108745,8640,66.23842592592592,231.9148499617033
CHFJPY,H1,9045,8921,98.62907683803206,96.72863815856188,98.62907683803206,9045,8854,97.88833609729132,192.84938358346324,195.77667219458263,9045,8744,96.67219458264236,285.4034221146971,290.0165837479271,9045,8550,94.5273631840796,370.52302413682054,378.1094527363184,9045,8304,91.80762852404644,447.68148889855956,459.0381426202322,9045.0,3776.582608316509,138.6247407726433,3660.550505286784,27.243207722084705,0.9692758996519295,180,210,280,500,91.80762852404644,447.68148889855956,9045,6.821448313985627,-350.9528507399977,venda_abaixo_maxima_prev_alta,99.41176470588236,1020,98.72723997346891,180,venda_abaixo_abertura_prev_alta,98.01980198019804,505,193.28841256228367,210,venda_abaixo_abertura_prev_alta,96.43564356435644,505,284.354786176467,210,venda_abaixo_maxima_prev_alta,94.70588235294116,1020,372.6628068200434,180,venda_abaixo_maxima_prev_alta,91.47058823529412,1020,447.4273325564752,180,14630,98.26384142173616,500.0,30595,94.77692433404151,458.1819577960009,20155,96.60630116596379,494.24544533194955,24955,95.36766179122421,461.17054682448986,115,89.56521739130434,500.0
CHFJPY,M15,233188,228617,98.03977906238744,96.0949230452749,98.03977906238744,233188,221926,95.17042043329845,185.54911729085384,190.3408408665969,233188,215038,92.21658061306756,268.92733170781077,276.6497418392027,233188,208338,89.34336243717516,346.8003427643981,357.37344974870064,233188,202162,86.69485565294956,420.27342445006093,433.4742782647478,233188.0,1970.3237141910683,99.21616384126884,1929.902346440028,19.858898367844937,0.9794849102911929,130,150,200,500,86.69485565294956,420.27342445006093,233188,11.344923409437882,-324.17850140478606,compra_acima_minima_prev_doji,99.61612284069098,521,98.99700596831217,250,compra_acima_minima_prev_alta,97.53350489622672,29921,191.54824364211422,220,compra_acima_abertura_prev_doji,94.140625,512,280.04864225726095,70,compra_acima_abertura_prev_doji,91.9921875,512,364.72533191825664,70,compra_acima_abertura_prev_doji,90.4296875,512,448.27215735352627,70,1165720,92.3020965583502,455.1855583419685,220,44.09090909090909,213.81649165267137,558160,92.73989537050308,430.14926748322506,598210,91.83915347453235,420.418290358575,9570,94.59770114942529,455.1855583419685
CHFJPY,M30,1346,1346,100.0,100.0,100.0,1346,1346,100.0,200.0,200.0,1346,1346,100.0,300.0,300.0,1346,1346,100.0,400.0,400.0,1346,1346,100.0,500.0,500.0,1346.0,2871.20761242348,102.32513984664476,2787.501980704981,28.059650020498527,0.970846541588535,130,160,210,500,100.0,500.0,1346,0.0,-400.0,compra_acima_minima_prev_baixa,100.0,196,100.0,190,compra_acima_minima_prev_baixa,100.0,196,200.0,190,compra_acima_minima_prev_baixa,100.0,196,300.0,190,compra_acima_minima_prev_baixa,100.0,196,400.0,190,compra_acima_minima_prev_baixa,100.0,196,500.0,190,5560,100.0,500.0,1170,100.0,500.0,2725,100.0,500.0,3965,100.0,500.0,40,100.0,500.0
CHFJPY,M5,46988,45391,96.6012598961437,93.78323169838309,96.6012598961437,46988,43750,93.10887886268834,180.5040599768802,186.21775772537669,46988,42070,89.53349791436112,259.9223079718957,268.60049374308335,46988,40091,85.32178428534945,329.1168550625281,341.2871371413978,46988,38151,81.19307057120967,390.3717929414519,405.96535285604836,46988.0,1512.614365955157,82.91390667274631,1470.7266275507895,18.24319256728628,0.9723077214205292,110,130,170,500,81.19307057120967,390.3717929414519,46988,15.408189324934028,-296.5885612430688,compra_acima_minima_prev_alta,98.18043972706596,6595,96.95370807039176,110,compra_acima_minima_prev_alta,94.9962092494314,6595,186.61890644300874,110,compra_acima_minima_prev_alta,91.31159969673996,6595,268.0771554296005,110,compra_acima_minima_prev_alta,87.80894617134193,6595,343.0166825856505,110,compra_acima_minima_prev_alta,83.32069749810462,6595,405.3584473043428,110,234940,89.15169830595046,431.4534977203902,0,,,117825,89.39274347549332,405.3584473043428,114520,88.8080684596577,393.2158969820423,2595,93.3718689788054,431.4534977203902
EURAUD,H1,9613,9531,99.14698845313636,98.27757432821647,99.14698845313636,9613,9421,98.00270467075836,193.96970797585072,196.00540934151672,9613,9165,95.33964423176948,281.2689628420877,286.0189326953084,9613,9029,93.92489337355664,369.5076485069924,375.69957349422657,9613,8904,92.6245708935816,455.60560307073507,463.12285446790804,9613.0,2835.187334550116,101.92290222993503,2728.724162942492,27.816980016191067,0.9624493343663022,130,160,210,500,92.6245708935816,455.60560307073507,9613,6.5224175595547536,-357.3280287425186,venda_abaixo_maxima_prev_baixa,100.0,1444,100.0,130,venda_abaixo_maxima_prev_baixa,99.30747922437672,1444,198.04080150083115,130,venda_abaixo_maxima_prev_baixa,97.9224376731302,1444,292.0448421756238,130,venda_abaixo_maxima_prev_baixa,96.32963988919668,1444,382.2755277327987,130,venda_abaixo_maxima_prev_baixa,95.29085872576178,1444,472.5500263829374,130,765,95.68627450980392,500.0,47300,95.80972515856237,500.0,20375,94.28220858895706,500.0,27260,96.88187820983126,500.0,430,100.0,500.0
EURAUD,M15,105539,103992,98.53419115208597,97.48834031798495,98.53419115208597,105539,101827,96.4828167786316,190.4561323961882,192.9656335572632,105539,98934,93.74165000615886,276.75963343202716,281.2249500184766,105539,94152,89.21062356095851,349.14430196981436,356.84249424383404,105539,89790,85.07755426903798,414.7406447865234,425.3877713451899,105539.0,1791.993524972555,71.34974219792414,1744.2492473815264,25.115627187221648,0.97335689168144,90,110,150,500,85.07755426903798,414.7406447865234,105539,13.456636883047992,-317.25230446853845,compra_acima_minima_prev_alta,99.55290611028316,2013,99.33540332945607,80,venda_abaixo_maxima_prev_baixa,97.99570946981304,16315,194.42978966612037,120,compra_acima_maxima_prev_baixa,95.53398058252426,1030,283.02565937498684,130,compra_acima_maxima_prev_baixa,94.46601941747574,1030,373.4325973386551,130,compra_acima_maxima_prev_baixa,91.35922330097088,1030,449.8767875665903,130,72835,94.11134756641725,449.8767875665903,454860,92.36886074836214,433.87329028066256,177760,91.46770927092709,440.8561140241945,347010,93.20278954496989,449.8767875665903,2925,91.58974358974359,433.87329028066256
EURAUD,M30,56012,55670,99.38941655359564,98.8099876638693,99.38941655359564,56012,54793,97.82368063986289,193.58208696225097,195.64736127972577,56012,53456,95.43669213739912,281.979607867927,286.31007641219736,56012,52460,93.65850174962507,368.616078880641,374.6340069985003,56012,51447,91.84996072270228,451.51561390122873,459.24980361351135,56012.0,2588.511960377166,94.89757593962158,2517.0626039141125,27.27690285784355,0.9723975173544823,120,150,190,500,91.84996072270228,451.51561390122873,56012,7.53945583089336,-352.7056262373594,compra_acima_minima_prev_alta,99.91071428571428,2240,99.82068623815911,160,compra_acima_minima_prev_alta,99.41964285714285,2240,198.25410340517718,160,compra_acima_maxima_prev_alta,98.4232868405094,1649,294.0488207214378,120,compra_acima_abertura_prev_alta,97.94642857142856,2240,390.71813061949405,80,compra_acima_minima_prev_alta,97.41071428571428,2240,484.4427580494719,160,149375,95.99129707112971,500.0,130685,95.22056854267896,471.8979414895671,98275,96.32358178580513,484.4427580494719,180670,95.24602867105773,458.72207875581165,1115,97.13004484304933,500.0
EURAUD,M5,4368,4195,96.0393772893773,91.24037078350554,96.0393772893773,4368,4025,92.1474358974359,174.78007854912602,184.2948717948718,4368,3854,88.23260073260073,250.4394822901831,264.69780219780216,4368,3697,84.6382783882784,319.9396258916109,338.5531135531136,4368,3491,79.92216117216118,375.2828942674559,399.6108058608059,4368.0,1768.6406645016586,121.1679792927627,1737.7668141158172,14.596601138438743,0.9825437405084638,160,190,250,500,79.92216117216118,375.2828942674559,4368,16.117216117216117,-284.0425234839504,venda_abaixo_maxima_prev_alta,96.03399433427762,1059,91.70808236345226,170,venda_abaixo_maxima_prev_alta,92.44570349386213,1059,176.65157466234263,170,venda_abaixo_maxima_prev_alta,88.10198300283287,1059,251.32821309602252,170,venda_abaixo_maxima_prev_alta,84.41926345609065,1059,320.68239965326296,170,venda_abaixo_maxima_prev_alta,79.3201133144476,1059,374.04402558150576,170,1460,91.98630136986301,500.0,20380,87.92443572129538,500.0,12860,87.6905132192846,500.0,8895,88.98257448004497,418.51036081507795,85,82.3529411764706,500.0
EURCAD,H1,43630,43483,99.66307586523034,99.36490570068322,99.66307586523034,43630,43216,99.05111162044464,197.26247869583824,198.1022232408893,43630,42419,97.22438688975475,289.21680645656664,291.6731606692643,43630,41662,95.48934219573688,377.9655396412556,381.9573687829475,43630,40612,93.08274123309648,459.29209013416823,465.41370616548244,43630.0,2892.348683927159,88.4977161849693,2803.732141788242,32.68274943784053,0.9693617361446322,120,140,180,500,93.08274123309648,459.29209013416823,43630,6.580334632133855,-359.927184433485,compra_acima_maxima_prev_baixa,99.94577006507592,3688,99.89491189916559,150,compra_acima_maxima_prev_baixa,99.78308026030368,3688,199.36272785696605,150,compra_acima_minima_prev_alta,98.77533783783784,4736,295.3275977289578,130,compra_acima_minima_prev_alta,97.38175675675676,4736,387.3924829359078,130,compra_acima_minima_prev_alta,94.2356418918919,4736,466.47876964594707,130,192145,97.36136771708865,479.406897441685,26005,93.5089405883484,500.0,97050,96.82225656877898,466.47876964594707,119840,96.95343791722297,465.7886115099051,1260,98.17460317460318,500.0
EURCAD,M15,158873,153606,96.68477337244214,94.74525127011813,96.68477337244214,158873,147487,92.83326934092013,181.47375367005728,185.66653868184025,158873,141632,89.14793577259825,261.0949748579185,267.4438073177947,158873,133482,84.01805215486584,326.72221703030283,336.07220861946337,158873,124736,78.5130261277876,379.9945086516522,392.565130638938,158873.0,1345.5569302543845,58.5034545210785,1292.0634367466423,22.99961500130881,0.9602443476705299,80,90,120,500,78.5130261277876,379.9945086516522,158873,18.17174724465454,-285.2492573815341,venda_abaixo_maxima_prev_baixa,99.28263988522238,697,99.01585857794686,60,venda_abaixo_maxima_prev_baixa,95.55236728837878,697,189.45069047164932,60,compra_acima_minima_prev_alta,90.4334666522538,18502,267.1651478012807,70,compra_acima_minima_prev_alta,85.3961733866609,18502,335.2720091827403,70,compra_acima_fechamento_prev_baixa,81.05465682425003,25468,393.85436381293783,100,773705,88.45929650189672,393.85436381293783,20660,80.00484027105517,418.5709853468075,350560,87.82177088087631,384.4080809680727,436190,88.62880854673422,393.85436381293783,7615,85.16086671043992,418.5709853468075
EURCAD,M30,82535,80655,97.7221784697401,96.12075721928903,97.7221784697401,82535,78852,95.53765069364512,187.9380490120715,191.07530138729024,82535,77308,93.66692918155934,276.5483253765357,281.000787544678,82535,75230,91.14920942630398,358.3742939634367,364.59683770521593,82535,73020,88.47155752105168,434.25272207438513,442.3577876052584,82535.0,2028.462250977068,70.30494835424338,1962.663866973761,28.852339677819906,0.9675624311112614,90,110,150,500,88.47155752105168,434.25272207438513,82535,9.250620948688422,-338.1319648550961,venda_abaixo_maxima_prev_baixa,99.52095808383234,835,99.24945562658138,90,compra_acima_minima_prev_alta,96.94805194805195,9240,192.1207620938671,90,compra_acima_minima_prev_alta,95.22727272727272,9240,282.90548578895846,90,compra_acima_minima_prev_alta,92.52164502164504,9240,365.73636311726943,90,compra_acima_minima_prev_alta,89.45887445887446,9240,441.16251798451896,90,388515,93.33359072365289,441.16251798451896,24160,92.92218543046357,500.0,178095,93.53266515062185,441.16251798451896,229655,93.11793777622957,437.232459143985,4925,94.1725888324873,500.0
EURCAD,M5,31,31,100.0,100.0,100.0,31,31,100.0,200.0,200.0,31,31,100.0,300.0,300.0,31,29,93.5483870967742,368.7907748489956,374.1935483870968,31,25,80.64516129032258,387.0174858373093,403.22580645161287,31.0,1434.1920015184687,83.7429898405684,1434.1920015184687,17.12611412885767,0.9999999999993028,110,130,170,500,80.64516129032258,387.0174858373093,31,19.354838709677423,-287.0174858373093,venda_abaixo_maxima_prev_alta,100.0,6,100.0,80,venda_abaixo_maxima_prev_alta,100.0,6,200.0,80,venda_abaixo_maxima_prev_alta,100.0,6,300.0,80,venda_abaixo_abertura_prev_baixa,100.0,6,400.0,130,venda_abaixo_maxima_prev_alta,83.33333333333334,6,408.6389142233698,80,0,,,155,94.83870967741936,408.6389142233698,55,92.72727272727273,408.6389142233698,100,96.0,404.13843229222067,0,,
EURCHF,H1,16157,15887,98.3288976914031,97.65573019581204,98.3288976914031,16157,15362,95.07953209135358,188.17695989013353,190.15906418270717,16157,14718,91.09364362195952,269.6931974356729,273.28093086587853,16157,14119,87.38627220399827,344.463920830754,349.5450888159931,16157,13701,84.7991582595779,417.8724603009576,423.99579129788947,16157.0,1464.2883496891145,40.28284157875764,1436.5226859915908,36.35017521765217,0.9810381174552132,60,70,90,500,84.7991582595779,417.8724603009576,16157,13.529739431825206,-320.21673010514553,venda_abaixo_maxima_prev_baixa,99.20203119332608,2757,98.87523387699355,70,venda_abaixo_maxima_prev_baixa,98.36779107725788,2757,196.06713309838105,70,venda_abaixo_minima_prev_alta,93.35394126738794,647,277.0178102349974,70,venda_abaixo_abertura_prev_baixa,88.32063837504533,2757,350.59492828072894,50,venda_abaixo_abertura_prev_baixa,87.41385564018861,2757,434.1729864271854,50,4305,91.91637630662021,397.6439598523526,76480,91.30491631799163,455.43062845155765,25025,91.05694305694306,414.93057827778836,55285,91.52753911549244,434.1729864271854,475,84.0,455.43062845155765
EURCHF,M15,184887,170864,92.41536722430456,90.30388006462539,92.41536722430456,184887,146325,79.14293595547551,152.47947043825988,158.28587191095102,184887,122533,66.27453525667029,189.43476812081778,198.82360577001086,184887,107533,58.161471601572856,220.9984516384228,232.64588640629142,184887,91080,49.26252251375164,232.18779790798496,246.3126125687582,184887.0,673.3257147943583,27.83901636537125,654.8195943112046,24.186404646383874,0.9725153516678355,50,50,60,500,49.26252251375164,232.18779790798496,184887,43.15284471055292,-141.88391784335957,venda_abaixo_maxima_prev_baixa,95.18899266595623,31906,93.5897285759958,50,venda_abaixo_minima_prev_doji,83.85650224215246,669,164.0796148460109,50,venda_abaixo_minima_prev_doji,75.93423019431988,669,222.38624862216952,50,venda_abaixo_minima_prev_doji,68.46038863976084,669,266.7429877657097,50,venda_abaixo_minima_prev_doji,62.4813153961136,669,303.96231032119954,50,135,64.44444444444444,500.0,924300,69.0520393811533,303.96231032119954,295005,68.11206589718819,500.0,610530,69.35400389825234,500.0,18900,73.93650793650794,303.96231032119954
EURCHF,M30,95624,92687,96.92859533171588,95.79537844291877,96.92859533171588,95624,85325,89.2296912908893,174.48559955906106,178.4593825817786,95624,79004,82.61942608550154,241.44559024431263,247.85827825650463,95624,73620,76.98904040826571,299.46610224556144,307.95616163306283,95624,66286,69.31941771940099,335.27726664142796,346.5970885970049,95624.0,1098.6619892720194,36.89572072670573,1070.6555685102014,29.777490928562138,0.9745086104404598,50,60,80,500,69.31941771940099,335.27726664142796,95624,27.609177612314895,-239.48188819850918,venda_abaixo_abertura_prev_baixa,97.65600648338632,16041,97.09112685606588,50,venda_abaixo_maxima_prev_baixa,92.36807675534234,16051,181.33558856388865,70,venda_abaixo_maxima_prev_baixa,84.79845492492679,16051,247.62199459503972,70,venda_abaixo_abertura_prev_baixa,78.88535627454647,16041,310.4530014339989,50,venda_abaixo_abertura_prev_baixa,71.9344180537373,16041,352.908558135185,50,3900,87.71794871794872,413.523017884949,474220,82.97857534477669,396.17698458630497,164220,81.73791255632688,364.52732498690455,306525,83.61079846668298,413.523017884949,7375,86.83389830508474,400.0
EURCHF,M5,14,14,100.0,100.0,100.0,14,14,100.0,200.0,200.0,14,14,100.0,300.0,300.0,14,0,0.0,-16.92814529131454,0.0,14,0,0.0,-16.92814529131454,0.0,14.0,362.21402947064337,16.92814529131454,362.21402947064337,21.397147957791354,0.9999999999972392,50,50,50,300,100.0,300.0,14,100.0,116.92814529131454,venda_abaixo_abertura_prev_baixa,100.0,3,100.0,50,venda_abaixo_abertura_prev_baixa,100.0,3,200.0,50,venda_abaixo_abertura_prev_baixa,100.0,3,300.0,50,venda_abaixo_abertura_prev_baixa,0.0,3,-8.334716371644769,50,venda_abaixo_abertura_prev_baixa,0.0,3,-8.334716371644769,50,0,,,70,60.0,300.0,10,60.0,300.0,60,60.0,300.0,0,,
EURGBP,H1,42593,40469,95.01326509050784,92.91168971393738,95.01326509050784,42593,38115,89.48653534618364,174.542348217658,178.9730706923673,42593,35757,83.95041438734064,245.08741582010305,251.85124316202194,42593,33282,78.13960040382223,303.3457046608409,312.5584016152889,42593,30780,72.26539572230179,349.6386971033042,361.326978611509,42593.0,1210.5319811261231,42.14331450765816,1187.5710657954894,28.724175951500555,0.9810323761043844,60,70,90,500,72.26539572230179,349.6386971033042,42593,22.747869368206054,-256.7270073893668,compra_acima_fechamento_prev_baixa,95.4052941983267,7291,93.64568361778187,60,compra_acima_minima_prev_alta,90.70029272686332,4441,177.25075345739532,70,compra_acima_minima_prev_alta,84.82323800945733,4441,247.69734897866903,70,compra_acima_minima_prev_alta,79.41904976356676,4441,308.4923093577856,70,compra_acima_minima_prev_alta,72.50619229903175,4441,350.26232985467317,70,205220,83.27745833739402,350.5411659445419,7745,96.84958037443512,500.0,85205,83.7133971011091,485.95192283342965,125570,83.82575455921,480.88804408394157,2190,82.87671232876713,500.0
EURGBP,M15,125127,108770,86.92768147562077,82.76330284249703,86.92768147562077,125127,92710,74.09272179465663,139.93230046099066,148.18544358931325,125127,78703,62.89849512894898,176.87625730931825,188.69548538684694,125127,62680,50.09310540490861,184.4738489900154,200.37242161963445,125127,49319,39.415154203329415,177.77558055263503,197.07577101664708,125127.0,557.3556354144027,31.85646544151589,542.8108933566562,17.495840410171542,0.9739040190238567,50,50,70,400,50.09310540490861,184.4738489900154,125127,47.51252727229136,-95.01227771013801,venda_abaixo_maxima_prev_baixa,97.84801613987896,2974,97.37321060221021,50,venda_abaixo_maxima_prev_alta,85.35879629629629,1728,168.15972162216156,50,venda_abaixo_maxima_prev_alta,76.5625,1728,225.59288441492265,50,venda_abaixo_maxima_prev_alta,63.54166666666666,1728,247.79726464543518,50,venda_abaixo_minima_prev_alta,50.34722222222222,576,235.22042417080098,50,542275,61.972062145590336,196.0834006277474,83360,67.3260556621881,295.27142604293,255155,63.44300523211381,247.79726464543518,360410,62.106767292805415,231.685456248603,10070,64.20059582919563,295.27142604293
EURGBP,M30,90233,82260,91.16398656810702,88.1132740455387,91.16398656810702,90233,73706,81.68408453669943,157.04443574084064,163.36816907339886,90233,65049,72.09003357973248,206.6339356610135,216.27010073919746,90233,56497,62.61234803231633,237.54097150197762,250.44939212926533,90233,48948,54.24622920660956,255.43424819105195,271.2311460330478,90233.0,812.7990785933664,34.52589276920949,796.0900739436271,23.54172516270706,0.9794426382967419,50,60,70,500,54.24622920660956,255.43424819105195,90233,36.91775736149746,-167.32097414551325,compra_acima_minima_prev_alta,92.34780757769263,9396,89.6650524739578,60,compra_acima_minima_prev_alta,82.88633461047255,9396,159.77284973999153,60,compra_acima_abertura_prev_alta,72.95282717495475,9391,212.6980197519048,50,compra_acima_minima_prev_alta,64.9318859088974,9396,247.4331374230635,60,compra_acima_abertura_prev_alta,54.743903737621125,9391,263.411659422327,50,435615,71.79321189582544,263.411659422327,15550,88.21864951768488,365.01671481307125,180055,72.68390214101247,354.4418218262646,264470,72.14504480659433,365.01671481307125,6640,72.0933734939759,363.8503999427218
EURGBP,M5,4,4,100.0,100.0,100.0,4,4,100.0,200.0,200.0,4,1,25.0,59.436481797918276,75.0,4,0,0.0,-20.751357602775634,0.0,4,0,0.0,-20.751357602775634,0.0,4.0,283.75089885363644,20.751357602775634,283.75089885363644,13.673847478875743,0.9999999999964758,50,50,50,200,100.0,200.0,4,100.0,120.75135760277564,venda_abaixo_fechamento_prev_alta,100.0,2,100.0,50,venda_abaixo_fechamento_prev_alta,100.0,2,200.0,50,venda_abaixo_maxima_prev_alta,50.0,2,140.99969841154928,50,venda_abaixo_maxima_prev_alta,0.0,2,-18.000603176901453,50,venda_abaixo_maxima_prev_alta,0.0,2,-18.000603176901453,50,0,,,20,45.0,200.0,20,45.0,200.0,0,,,0,,
EURJPY,H1,4943,4904,99.21100546226988,98.03713834813016,99.21100546226988,4943,4863,98.38154966619464,194.35516679056423,196.7630993323893,4943,4794,96.98563625328748,286.4721344007132,290.9569087598624,4943,4758,96.25733360307504,379.46099040932955,385.02933441230016,4943,4737,95.83249039045114,472.9620256570561,479.1624519522557,4943.0,3963.910324554019,148.78013192801873,3686.655402333505,26.642739680088162,0.93005519814512,190,230,300,500,95.83249039045114,472.9620256570561,4943,3.3785150718187396,-374.9248873089259,compra_acima_minima_prev_alta,100.0,568,100.0,280,compra_acima_minima_prev_alta,99.29577464788731,568,197.30855849112518,280,compra_acima_minima_prev_baixa,97.66718506998446,643,289.21615178534245,250,compra_acima_minima_prev_alta,96.12676056338027,568,377.45059282794927,280,compra_acima_minima_prev_alta,95.4225352112676,568,468.7732358261168,280,20350,96.76167076167076,480.2952206519282,4365,100.0,500.0,11835,96.94127587663709,500.0,12795,97.76475185619383,500.0,85,87.05882352941177,500.0
EURJPY,M15,225575,220593,97.79142192175551,95.81779463397316,97.79142192175551,225575,216588,96.01595921533855,188.47170397156427,192.0319184306771,225575,209727,92.97439875872767,272.6449856666337,278.92319627618303,225575,202890,89.9434777790092,350.7872119945308,359.7739111160368,225575,196454,87.09032472570098,423.9152927879771,435.45162362850493,225575.0,2008.411920009546,89.36189792081575,1952.7069291259431,22.475036528059643,0.9722641603898117,120,140,180,500,87.09032472570098,423.9152927879771,225575,10.701097196054533,-328.0974981540039,compra_acima_abertura_prev_baixa,98.00625329922444,24627,96.67190296895183,110,compra_acima_maxima_prev_baixa,97.06160665371782,20079,191.70588138884239,130,compra_acima_maxima_prev_baixa,95.07943622690374,20079,281.1903020102534,130,compra_acima_maxima_prev_baixa,93.0225608845062,20079,366.35010452455174,130,compra_acima_maxima_prev_baixa,91.95179042781017,20079,453.1379209857514,130,1119225,92.76794210279435,453.1379209857514,8650,92.13872832369943,500.0,541005,91.06403822515503,412.6317133976515,580920,94.36359567582456,453.1379209857514,5950,90.99159663865547,500.0
EURJPY,M30,81497,81093,99.5042762310269,98.97276434620898,99.5042762310269,81497,80618,98.9214326907739,196.68643234502562,197.8428653815478,81497,79186,97.16431279679009,288.4525325343945,291.4929383903703,81497,77839,95.51149122053572,377.2334142022815,382.04596488214287,81497,76458,93.81695031718958,462.4553248839738,469.0847515859479,81497.0,2979.067769958198,107.21936652724428,2911.3718440385373,27.784791744441396,0.9772761376551069,140,170,220,500,93.81695031718958,462.4553248839738,81497,5.687325913837327,-363.4825605377648,compra_acima_maxima_prev_baixa,99.73667711598746,7975,99.49940218402723,140,compra_acima_maxima_prev_baixa,99.41065830721004,7975,198.29027271908052,140,compra_acima_minima_prev_baixa,98.3961983961984,13468,292.84752718245767,220,compra_acima_maxima_prev_baixa,96.55172413793105,7975,383.09972482367357,140,compra_acima_maxima_prev_baixa,96.23824451410658,7975,477.8015806853868,140,403120,96.95103195078389,477.8015806853868,4365,100.0,500.0,181085,95.9737140017119,500.0,224780,97.80496485452443,500.0,1620,95.92592592592592,500.0
EURJPY,M5,121,115,95.0413223140496,87.26156639197373,95.0413223140496,121,115,95.0413223140496,182.3028887060233,190.0826446280992,121,109,90.08264462809916,254.68842204014572,270.2479338842975,121,103,85.12396694214877,317.15660000236744,340.4958677685951,121,101,83.47107438016529,391.42285216057354,417.35537190082647,121.0,1742.4215955145314,156.89174442853013,1424.8512789302465,11.105884518335264,0.8177419762228526,200,240,320,500,83.47107438016529,391.42285216057354,121,11.570247933884303,-304.1612857685998,compra_acima_abertura_prev_baixa,100.0,5,100.0,260,compra_acima_abertura_prev_baixa,100.0,5,200.0,260,venda_abaixo_abertura_prev_baixa,100.0,5,300.0,50,venda_abaixo_abertura_prev_baixa,100.0,5,400.0,50,venda_abaixo_abertura_prev_baixa,100.0,5,500.0,50,490,87.34693877551021,500.0,115,100.0,500.0,110,80.9090909090909,500.0,480,91.45833333333333,500.0,15,100.0,500.0
EURNZD,H1,33626,33400,99.32790102896568,98.52140348536915,99.32790102896568,33626,33079,98.37328257895676,194.79455561655377,196.74656515791352,33626,32711,97.27889133408672,288.57142952265474,291.83667400226017,33626,32146,95.59864390650093,377.1130872874069,382.3945756260037,33626,31800,94.5696782251829,466.3321764595106,472.8483911259145,33626.0,4604.675064647105,119.99684248219936,4448.759922389195,38.373301908271465,0.9661398165842511,150,180,240,500,94.5696782251829,466.3321764595106,33626,4.758222803782786,-367.81077297414146,compra_acima_minima_prev_alta,99.90982867448152,4436,99.80283688025204,180,compra_acima_minima_prev_alta,99.30117222723172,4436,197.77315804918499,180,compra_acima_minima_prev_alta,98.53471596032462,4436,293.8655312247449,180,compra_acima_minima_prev_alta,96.12263300270514,4436,379.8898848589533,180,compra_acima_maxima_prev_baixa,95.4225352112676,2272,470.67188842150506,220,157860,96.83643734955024,500.0,10270,100.0,500.0,85165,96.78389009569659,500.0,82335,97.27576364850914,500.0,630,98.0952380952381,500.0
